DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group1Group4,DIF_a_Group1Group5,DIF_a_Group1Group6,DIF_a_Group1Group7,DIF_a_Group1Group8,DIF_a_Group1Group9,DIF_a_Group1Group10,DIF_a_Group2Group3,DIF_a_Group2Group4,DIF_a_Group2Group5,DIF_a_Group2Group6,DIF_a_Group2Group7,DIF_a_Group2Group8,DIF_a_Group2Group9,DIF_a_Group2Group10,DIF_a_Group3Group4,DIF_a_Group3Group5,DIF_a_Group3Group6,DIF_a_Group3Group7,DIF_a_Group3Group8,DIF_a_Group3Group9,DIF_a_Group3Group10,DIF_a_Group4Group5,DIF_a_Group4Group6,DIF_a_Group4Group7,DIF_a_Group4Group8,DIF_a_Group4Group9,DIF_a_Group4Group10,DIF_a_Group5Group6,DIF_a_Group5Group7,DIF_a_Group5Group8,DIF_a_Group5Group9,DIF_a_Group5Group10,DIF_a_Group6Group7,DIF_a_Group6Group8,DIF_a_Group6Group9,DIF_a_Group6Group10,DIF_a_Group7Group8,DIF_a_Group7Group9,DIF_a_Group7Group10,DIF_a_Group8Group9,DIF_a_Group8Group10,DIF_a_Group9Group10,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group1Group4,DIF_b_Group1Group5,DIF_b_Group1Group6,DIF_b_Group1Group7,DIF_b_Group1Group8,DIF_b_Group1Group9,DIF_b_Group1Group10,DIF_b_Group2Group3,DIF_b_Group2Group4,DIF_b_Group2Group5,DIF_b_Group2Group6,DIF_b_Group2Group7,DIF_b_Group2Group8,DIF_b_Group2Group9,DIF_b_Group2Group10,DIF_b_Group3Group4,DIF_b_Group3Group5,DIF_b_Group3Group6,DIF_b_Group3Group7,DIF_b_Group3Group8,DIF_b_Group3Group9,DIF_b_Group3Group10,DIF_b_Group4Group5,DIF_b_Group4Group6,DIF_b_Group4Group7,DIF_b_Group4Group8,DIF_b_Group4Group9,DIF_b_Group4Group10,DIF_b_Group5Group6,DIF_b_Group5Group7,DIF_b_Group5Group8,DIF_b_Group5Group9,DIF_b_Group5Group10,DIF_b_Group6Group7,DIF_b_Group6Group8,DIF_b_Group6Group9,DIF_b_Group6Group10,DIF_b_Group7Group8,DIF_b_Group7Group9,DIF_b_Group7Group10,DIF_b_Group8Group9,DIF_b_Group8Group10,DIF_b_Group9Group10
1.3608734e-06,0.012486305,0.01248313,0.012487122,0.012486928,0.012484759,0.01249105,0.0124905035,0.012496034,0.012489122,0.012488703,0.012486046,0.012481344,0.012496681,0.012480397,0.012493169,0.012491892,0.013701265,0.012177037,0.010988557,0.012220391,0.012561379,0.011759906,0.013949194,0.013913213,0.013136228,0.015948052,0.011900134,0.012428722,0.013623275,0.00831834,0.013736498,0.013967344,0.014319844,0.012618108,0.015645932,0.012504651,0.012625085,0.0136266975,0.012616705,0.013345236,0.013329687,0.011652827,0.011105361,0.01401916,1.4253332e-06,0.01314032,0.011648236,0.013425038,0.011053579,0.010105412,0.010715393,0.0111735435,0.010148634,0.013189154,0.011653435,0.013413889,0.011073824,0.010105008,0.010753867,0.011151565,0.010186566,0.011004991,0.015110986,0.012010828,0.011950333,0.0144336745,0.014575769,0.014938318,0.011728481,0.0147585925,0.0118257655,0.013096355,0.011766652,0.0126075735,0.016650418,0.011718107,0.009495566,0.014632416,0.017237494,0.011342708,0.011839303,0.015401288,0.013004187,0.012502684,0.01577803,0.014447465,0.013613266,0.010965422,0.012652129
2.4976257e-06,0.9555686,0.9554857,0.9555609,0.95557743,0.95546377,0.9555821,0.9556446,0.9556515,0.9555546,0.9555128,0.95553744,0.95543396,0.9557142,0.9554061,0.9556277,0.9556126,0.8767516,0.8695636,0.8880923,0.832233,0.8832154,0.83046365,0.87600493,0.8820034,0.8791511,0.8512313,0.8818195,0.78861374,0.8268896,0.9068327,0.8533274,0.8705819,0.84618574,0.8709225,0.7794173,0.8841394,0.8487251,0.89538413,0.8780346,0.84521574,0.8731451,0.86826664,0.8222555,0.82858884,2.5889387e-06,0.9189378,0.97569776,0.9497537,0.97381395,0.98052955,0.9775991,0.95889276,0.96394753,0.9192022,0.97600275,0.9502861,0.97384226,0.98047525,0.9775494,0.95923954,0.9639693,0.9520547,0.8890733,0.9625205,0.9232912,0.8476078,0.92123944,0.90066856,0.952736,0.87497103,0.9176026,0.93355197,0.8178906,0.83766896,0.866542,0.8665279,0.83920556,0.80401903,0.88022774,0.9331586,0.92039794,0.83998317,0.9084654,0.89582115,0.8395379,0.9033991,0.92577183,0.91912705,0.8779675
4.2530437e-06,0.056356438,0.056347374,0.05636358,0.056358773,0.056343768,0.056374304,0.056375053,0.05638292,0.056364883,0.056359347,0.05635062,0.056351323,0.056385778,0.056347623,0.056373734,0.05636427,0.055909563,0.042441826,0.04123636,0.049562,0.06152382,0.054957394,0.06503933,0.058852077,0.06211721,0.067958005,0.056887664,0.042866513,0.05260411,0.047191847,0.065781415,0.042811986,0.056016207,0.06667056,0.0546287,0.046775438,0.058747903,0.059423503,0.056671057,0.05402755,0.059447475,0.05432382,0.058084436,0.05653964,3.8202234e-06,0.002255201,0.0027076576,0.0028454526,0.0026680185,0.0028382752,0.0028131448,0.00248813,0.0024364674,0.002268926,0.0027163362,0.002848263,0.0026669542,0.0028323212,0.002804811,0.0024851637,0.0024417168,0.0027809362,0.0032103378,0.0034565523,0.0037010955,0.004282999,0.003985723,0.0040452788,0.004092759,0.0034843294,0.003898846,0.0030752118,0.0028576134,0.004820373,0.0047726114,0.0030361845,0.0027232692,0.003342427,0.004139404,0.0039238897,0.0037913714,0.0033561855,0.003064085,0.0029467505,0.0033874125,0.0044517186,0.0035749292,0.0037322205,0.003412735
4.2391115e-05,0.032358915,0.032338955,0.032366354,0.032355744,0.032340296,0.032367326,0.032379992,0.03238269,0.032353535,0.032354973,0.032350715,0.032336038,0.032397028,0.032326292,0.03237613,0.03236919,0.0349417,0.029430242,0.027233826,0.031948492,0.034572914,0.03286662,0.03483858,0.034648687,0.033562858,0.038946316,0.034024175,0.030612867,0.03234095,0.024052221,0.036889542,0.031555563,0.03247563,0.035773728,0.032552514,0.030000767,0.03452377,0.032885816,0.032408986,0.03469486,0.038763925,0.031215714,0.03656392,0.033347104,3.9086302e-05,0.008614629,0.0087019,0.009741494,0.008509968,0.0085429065,0.008591435,0.008001527,0.008086473,0.008623381,0.0087065855,0.009749228,0.008510439,0.008535301,0.008593045,0.008026469,0.0080773365,0.0094802035,0.013142534,0.01068778,0.012187453,0.01386634,0.012789315,0.010646083,0.012165476,0.011737526,0.012370652,0.009836313,0.011113334,0.013580877,0.014675911,0.009651031,0.010392828,0.010125802,0.014199512,0.012113678,0.012469372,0.011836659,0.011143234,0.01144808,0.011726968,0.014203591,0.011474375,0.012994532,0.01128873
0.00012248941,0.046530623,0.04648327,0.046536352,0.046526406,0.04647942,0.046541985,0.04657342,0.04657723,0.04652685,0.046518885,0.04650505,0.046468142,0.04661204,0.046452817,0.046561915,0.046556212,0.05019479,0.045479253,0.046456553,0.048007477,0.04633294,0.05288877,0.048802115,0.05167099,0.047707442,0.052346844,0.045704264,0.04335072,0.052262142,0.034486357,0.04682349,0.05002601,0.048411995,0.05054407,0.0439494,0.046789326,0.05060526,0.044848803,0.04732785,0.04799048,0.05239461,0.045215957,0.04932437,0.050041843,0.00012257388,0.01789194,0.016001742,0.018544631,0.01623241,0.01658645,0.015530386,0.014647404,0.01683644,0.01789389,0.016020238,0.018496156,0.016219342,0.016578207,0.015575821,0.014693883,0.01683177,0.017582739,0.020268265,0.016171819,0.020626603,0.023088578,0.022155125,0.015945582,0.020569677,0.02328348,0.02323175,0.01663103,0.018622363,0.022530353,0.025425492,0.019936608,0.02062322,0.016811017,0.021798119,0.022410933,0.01901024,0.019620946,0.02003879,0.021234093,0.021964243,0.024521686,0.020571355,0.023904175,0.018432721
1.6004715e-05,0.016827902,0.01681557,0.016832054,0.016828155,0.016816948,0.016831994,0.016841605,0.0168411,0.01682765,0.016826648,0.016822461,0.016811796,0.016850606,0.016807523,0.016838007,0.01683664,0.01857936,0.01821715,0.015537672,0.016561773,0.017589377,0.018444095,0.018098123,0.020423297,0.017602824,0.020835076,0.016118346,0.015984593,0.020443043,0.012221173,0.017108297,0.01920042,0.02080718,0.019384647,0.017608687,0.018085346,0.017147256,0.017700205,0.017822232,0.017258992,0.020096578,0.014204512,0.01538317,0.019713122,1.6942518e-05,0.010449781,0.009818854,0.0103509175,0.009391406,0.009590398,0.0099567035,0.008551987,0.009266596,0.01045918,0.009835148,0.010320175,0.009364208,0.009577688,0.009977534,0.008552343,0.009320597,0.008796277,0.011799064,0.009336368,0.011090463,0.01257714,0.012013743,0.010264193,0.012751855,0.011475391,0.011286555,0.010518727,0.010158868,0.010667375,0.013836891,0.011184042,0.009780831,0.0124795325,0.012928825,0.011492659,0.011369154,0.010178785,0.011686186,0.011546725,0.01227602,0.0116925,0.012400601,0.011675267,0.00901049
4.4579156e-07,0.8874219,0.8872805,0.8874244,0.88746035,0.88725775,0.8874635,0.8875109,0.8875301,0.8873931,0.88732314,0.8874194,0.88721466,0.8876142,0.8871794,0.88752687,0.8874988,0.73050195,0.7811336,0.776923,0.7323893,0.8008887,0.74295783,0.7782142,0.79043025,0.78718567,0.72989976,0.78917545,0.5949176,0.7223703,0.8272078,0.734253,0.76499236,0.74709654,0.78397304,0.6347429,0.8025792,0.7816901,0.825506,0.8122461,0.6999232,0.7680616,0.77935565,0.7551511,0.7117896,4.5395666e-07,0.9659302,0.99205434,0.98146814,0.99213105,0.99439037,0.99199724,0.987119,0.9842925,0.9658904,0.9921092,0.98163325,0.9921272,0.9944031,0.99198735,0.9872244,0.98431367,0.986169,0.924871,0.988689,0.96850914,0.9457939,0.95997125,0.94398016,0.9748123,0.9612326,0.9714001,0.97163975,0.85605866,0.9376674,0.927786,0.9400876,0.90099794,0.90253425,0.949991,0.9723585,0.9726376,0.890906,0.9580382,0.94416755,0.8853863,0.9673151,0.96401703,0.9586,0.9438311
1.5334665e-10,0.60547334,0.60561556,0.60536814,0.60557365,0.60559994,0.6053866,0.60518837,0.60526633,0.60536826,0.6052121,0.6056216,0.6055752,0.6050642,0.60563534,0.60525155,0.60528696,0.38172406,0.43765622,0.45795834,0.37324345,0.45141858,0.3577151,0.4339593,0.4677222,0.41265997,0.35317782,0.44627762,0.29288107,0.39844897,0.47286132,0.3950731,0.4868453,0.41646758,0.4149704,0.2743821,0.41604578,0.41880918,0.5065802,0.44100067,0.47345567,0.39089796,0.42427158,0.37311417,0.32214117,2.0109038e-10,0.98672307,0.9959653,0.99052227,0.9934924,0.9962264,0.9969941,0.9933831,0.99204606,0.9866575,0.99599475,0.9906559,0.9935132,0.996207,0.996966,0.9934809,0.9920048,0.98706114,0.96211755,0.99391127,0.9667814,0.9133344,0.9756998,0.942308,0.9823245,0.94232935,0.96291125,0.9811372,0.9341736,0.91394764,0.9392276,0.92566586,0.9069638,0.8997108,0.94384724,0.97189635,0.96965027,0.9246788,0.97663915,0.96750504,0.9145963,0.9637642,0.9670578,0.9732806,0.95347005
4.7277223e-07,0.0074410057,0.007439214,0.007442555,0.0074423123,0.007440738,0.0074438276,0.0074433824,0.00744597,0.0074422597,0.007443366,0.0074408744,0.007439224,0.007446939,0.007438154,0.007444916,0.007444359,0.008232742,0.007665476,0.006781137,0.0077390983,0.0075249933,0.007569511,0.008018147,0.008128042,0.008273165,0.009916089,0.008072005,0.0076299207,0.007688815,0.0048924037,0.009344209,0.008163146,0.009309539,0.008528041,0.009934894,0.0077955914,0.007786568,0.008557822,0.007983786,0.008689261,0.008408677,0.006809996,0.0068934835,0.00872148,4.3854092e-07,0.0027445399,0.002342377,0.0025915953,0.0021265538,0.0020482754,0.0022184707,0.002314415,0.0021216206,0.0027592902,0.002345672,0.0025848474,0.0021269373,0.0020489022,0.002225881,0.0023060795,0.0021379057,0.001650832,0.0035130887,0.0024424023,0.0021854788,0.00282792,0.0027384777,0.0027007945,0.0028064882,0.0028029436,0.0020133094,0.0028464624,0.002391187,0.002393576,0.0032403476,0.002066612,0.0019061011,0.0033238775,0.0032175775,0.0023067887,0.0021577673,0.0027591814,0.0029055974,0.0023940154,0.0031782885,0.0027457396,0.0026834393,0.0022433463,0.0023678602
1.2377957e-10,0.95142406,0.9513788,0.9514282,0.9514458,0.95136976,0.95143825,0.95145756,0.9514747,0.951402,0.95139205,0.9514456,0.9513638,0.95149404,0.95135313,0.9514403,0.9514695,0.8000008,0.81736946,0.84620124,0.7574453,0.83082455,0.7956022,0.82699186,0.8330263,0.8806199,0.8020709,0.864013,0.56843656,0.7820137,0.9058888,0.7945796,0.8136894,0.7755623,0.82913506,0.6602978,0.8371718,0.7987282,0.8691948,0.8581592,0.73554564,0.8625457,0.8236571,0.7617172,0.7494393,1.383022e-10,0.99370444,0.99937236,0.9980217,0.9996105,0.9996766,0.9992934,0.99886227,0.99907887,0.9936886,0.9993801,0.9980408,0.999609,0.9996787,0.9992897,0.9988791,0.99907804,0.99829525,0.96857375,0.9981181,0.9937512,0.98299986,0.9870031,0.9910803,0.9936222,0.99284637,0.9953095,0.99498844,0.92360777,0.9834489,0.9792259,0.9892862,0.9790069,0.9822904,0.9820365,0.9958525,0.99553776,0.9762945,0.9884289,0.98003805,0.9748587,0.99150294,0.98863053,0.9905569,0.98760486
