DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group1Group4,DIF_a_Group1Group5,DIF_a_Group1Group6,DIF_a_Group1Group7,DIF_a_Group1Group8,DIF_a_Group1Group9,DIF_a_Group1Group10,DIF_a_Group2Group3,DIF_a_Group2Group4,DIF_a_Group2Group5,DIF_a_Group2Group6,DIF_a_Group2Group7,DIF_a_Group2Group8,DIF_a_Group2Group9,DIF_a_Group2Group10,DIF_a_Group3Group4,DIF_a_Group3Group5,DIF_a_Group3Group6,DIF_a_Group3Group7,DIF_a_Group3Group8,DIF_a_Group3Group9,DIF_a_Group3Group10,DIF_a_Group4Group5,DIF_a_Group4Group6,DIF_a_Group4Group7,DIF_a_Group4Group8,DIF_a_Group4Group9,DIF_a_Group4Group10,DIF_a_Group5Group6,DIF_a_Group5Group7,DIF_a_Group5Group8,DIF_a_Group5Group9,DIF_a_Group5Group10,DIF_a_Group6Group7,DIF_a_Group6Group8,DIF_a_Group6Group9,DIF_a_Group6Group10,DIF_a_Group7Group8,DIF_a_Group7Group9,DIF_a_Group7Group10,DIF_a_Group8Group9,DIF_a_Group8Group10,DIF_a_Group9Group10,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group1Group4,DIF_b_Group1Group5,DIF_b_Group1Group6,DIF_b_Group1Group7,DIF_b_Group1Group8,DIF_b_Group1Group9,DIF_b_Group1Group10,DIF_b_Group2Group3,DIF_b_Group2Group4,DIF_b_Group2Group5,DIF_b_Group2Group6,DIF_b_Group2Group7,DIF_b_Group2Group8,DIF_b_Group2Group9,DIF_b_Group2Group10,DIF_b_Group3Group4,DIF_b_Group3Group5,DIF_b_Group3Group6,DIF_b_Group3Group7,DIF_b_Group3Group8,DIF_b_Group3Group9,DIF_b_Group3Group10,DIF_b_Group4Group5,DIF_b_Group4Group6,DIF_b_Group4Group7,DIF_b_Group4Group8,DIF_b_Group4Group9,DIF_b_Group4Group10,DIF_b_Group5Group6,DIF_b_Group5Group7,DIF_b_Group5Group8,DIF_b_Group5Group9,DIF_b_Group5Group10,DIF_b_Group6Group7,DIF_b_Group6Group8,DIF_b_Group6Group9,DIF_b_Group6Group10,DIF_b_Group7Group8,DIF_b_Group7Group9,DIF_b_Group7Group10,DIF_b_Group8Group9,DIF_b_Group8Group10,DIF_b_Group9Group10
0.00011399027,0.046583295,0.04653713,0.046589017,0.04657953,0.046533287,0.04659454,0.046625238,0.04662902,0.04657968,0.046571895,0.046558328,0.04652241,0.046663046,0.04650741,0.0466139,0.046608403,0.050211415,0.04555864,0.046464667,0.047987208,0.046322692,0.053039577,0.04871846,0.051790785,0.04776919,0.05230779,0.045600094,0.04317244,0.052316334,0.03447763,0.046630736,0.05005435,0.048547886,0.050645832,0.04386778,0.04678998,0.0505739,0.0448624,0.04735949,0.047963377,0.05228445,0.04520198,0.049148872,0.05000803,0.000114259376,0.017554207,0.015688414,0.01817909,0.015916433,0.016261496,0.015243209,0.014331277,0.016485779,0.017556546,0.015707416,0.01812925,0.015904697,0.016252514,0.015288541,0.014376287,0.01648114,0.017172875,0.01966983,0.015773091,0.020094093,0.022464631,0.021580635,0.01554699,0.020027773,0.022641834,0.02265448,0.016220964,0.018068325,0.021824885,0.024836915,0.01949083,0.020084871,0.016409425,0.021195682,0.021847228,0.018453807,0.019115014,0.019572085,0.020727392,0.021461064,0.023920896,0.020108549,0.02333521,0.01791393
2.4948577e-05,0.040543467,0.04054045,0.040547594,0.040552776,0.04053698,0.040550675,0.040555485,0.04055753,0.04054443,0.04054617,0.040543396,0.04053672,0.04056213,0.040537152,0.04055,0.040549316,0.042265084,0.039874397,0.039883446,0.040182877,0.039183196,0.046189893,0.039732777,0.04660999,0.041907236,0.04444674,0.039469004,0.03475534,0.044418234,0.030852547,0.037304927,0.04300761,0.04548267,0.047447823,0.035464305,0.040042862,0.04378852,0.03940438,0.03936388,0.04045831,0.043642215,0.037217718,0.036987603,0.042172775,2.5476947e-05,0.009521824,0.008663926,0.009633479,0.0089059,0.009079077,0.008935046,0.0072071864,0.008700272,0.00952115,0.008673351,0.009605927,0.008908876,0.009072346,0.008954364,0.0072191884,0.008687117,0.0071586818,0.008658997,0.0073180697,0.008653918,0.009274291,0.008224192,0.0066162683,0.008985635,0.008495264,0.009384657,0.007889898,0.0068185185,0.007937863,0.010977659,0.008026204,0.008078478,0.007300087,0.008530787,0.01010891,0.007371309,0.0078242645,0.008566908,0.009295319,0.009500549,0.009723431,0.008947265,0.010222066,0.006153996
1.3271993e-05,0.040765233,0.040737532,0.040773604,0.040758464,0.040738072,0.04077598,0.040789835,0.040793438,0.04076021,0.040759914,0.040752165,0.04073699,0.040810235,0.04072478,0.04078656,0.040778417,0.042354833,0.032830913,0.030831601,0.03663645,0.04456351,0.040264536,0.045175742,0.043270968,0.043666173,0.048802957,0.04131628,0.033389673,0.039018594,0.03218405,0.04665431,0.0339323,0.03927141,0.04603879,0.039509565,0.03460277,0.04288341,0.041684695,0.040297817,0.041608833,0.04629462,0.03976694,0.045220055,0.040969335,1.1445764e-05,0.00709684,0.008293838,0.008954876,0.007950486,0.008236089,0.008433107,0.0073144822,0.0077047036,0.007113396,0.008296346,0.008966749,0.0079363985,0.008230446,0.008417476,0.007320541,0.0077110534,0.008311327,0.010165357,0.010251532,0.010871646,0.0122620575,0.011778761,0.010473898,0.01105967,0.009654433,0.011447698,0.008756049,0.008985922,0.012738528,0.013063742,0.008387009,0.008665921,0.009224965,0.0114401365,0.010818665,0.010904223,0.010239854,0.008941608,0.009713552,0.01001407,0.012475062,0.009808464,0.0119618345,0.010495457
1.4333718e-05,0.017510638,0.017502192,0.01751523,0.017509557,0.01749985,0.017515479,0.017520461,0.017520597,0.017508285,0.01750713,0.017506022,0.017497035,0.017529361,0.017494595,0.017519174,0.01751776,0.016281998,0.0153554045,0.014640139,0.015735252,0.015691973,0.016139792,0.015834829,0.017653497,0.016519869,0.01915653,0.018003901,0.0151932435,0.015123739,0.010878204,0.01640057,0.016600214,0.015385648,0.01804974,0.013939636,0.016370745,0.01605723,0.015969573,0.014629947,0.016317282,0.018517857,0.014639409,0.014656795,0.015531614,1.4092037e-05,0.008234775,0.008011956,0.009224167,0.008335295,0.008279619,0.008687995,0.0071403156,0.0075443345,0.0082159685,0.007999225,0.009223358,0.008338674,0.008288676,0.008703022,0.007170767,0.0075390385,0.008340025,0.013079305,0.008805982,0.009523997,0.009045937,0.008529392,0.0071794656,0.011043784,0.009222598,0.009772752,0.0077218567,0.008507089,0.008999657,0.0107639115,0.0069662575,0.008432653,0.007689652,0.00992599,0.010365458,0.009997945,0.008426535,0.00850396,0.009131198,0.008748639,0.010859556,0.008577098,0.010054455,0.007220876
1.1516902e-09,0.28508613,0.2848514,0.2850348,0.28509334,0.28480557,0.28513765,0.2852238,0.28523812,0.28501153,0.28492883,0.28505358,0.2846713,0.28534487,0.28466883,0.2852157,0.28519836,0.15220277,0.22878858,0.18376447,0.1661059,0.1956119,0.20367861,0.20863518,0.19972979,0.19771792,0.17850071,0.23061004,0.12091091,0.20551032,0.2290797,0.2051691,0.20484455,0.2042564,0.21976186,0.1885213,0.18998066,0.22578979,0.26032716,0.2212192,0.19523658,0.21213754,0.20558192,0.18635528,0.1821672,1.5850993e-09,0.9942333,0.99788845,0.9957578,0.9976423,0.99844784,0.9984259,0.9972254,0.9952495,0.99421245,0.99790144,0.9957756,0.99763495,0.9984649,0.9984278,0.99724144,0.9952617,0.9914315,0.9734192,0.9961923,0.9851174,0.9748788,0.97542167,0.97428745,0.98825085,0.9798701,0.98885506,0.9872166,0.94709975,0.9749079,0.9660413,0.9742084,0.96585774,0.97765154,0.97509277,0.9841044,0.98948216,0.96577805,0.98376405,0.9713792,0.9464052,0.9745812,0.9817485,0.98254526,0.9799856
4.99006e-06,0.057889152,0.05787298,0.057898212,0.05788949,0.057870924,0.057907436,0.057911165,0.057918753,0.057895493,0.05789058,0.05788148,0.05787806,0.05792731,0.057870883,0.057910103,0.057900317,0.05795981,0.043537572,0.041700333,0.0503609,0.063794255,0.05599927,0.06760503,0.06083735,0.06320811,0.069422096,0.05777208,0.043741763,0.054218136,0.04911065,0.06842066,0.043948874,0.057181597,0.06813654,0.05572936,0.04728464,0.06069158,0.06060862,0.05804366,0.056223616,0.061784822,0.055817414,0.061207857,0.058069717,4.3978275e-06,0.003109268,0.0037520956,0.003996841,0.0036456925,0.0039018625,0.003943164,0.0034350872,0.0034231674,0.0031252268,0.0037603942,0.0040027387,0.0036410552,0.003893711,0.0039292118,0.003431565,0.0034296606,0.003978552,0.0042840424,0.004774359,0.0051880307,0.0058113555,0.00560635,0.0054646567,0.0055145347,0.0047061266,0.0054869787,0.004118674,0.0038889574,0.0065188585,0.006489116,0.0041640652,0.0037605513,0.0044446215,0.005423457,0.005310454,0.0050909696,0.0046179965,0.0041503664,0.0041515096,0.0046081366,0.0061129755,0.004800811,0.005409867,0.0047931056
7.706079e-11,0.24701907,0.24712157,0.24697095,0.2471239,0.24714214,0.24698956,0.24688336,0.24686477,0.24701053,0.24694394,0.24716212,0.24706648,0.24674462,0.24710739,0.24694568,0.24696395,0.13164164,0.19600402,0.14497349,0.15165278,0.18929604,0.16969335,0.18981531,0.18203746,0.16244046,0.14284839,0.19425909,0.10113006,0.17637084,0.18433693,0.18878204,0.20407118,0.16972324,0.17511858,0.1480234,0.16084082,0.19436012,0.24520004,0.22817074,0.18724604,0.1755274,0.16935812,0.15267472,0.14717421,9.287968e-11,0.9908788,0.9953119,0.993442,0.99470973,0.99636084,0.99744654,0.9929931,0.98916584,0.99084055,0.99533135,0.9935054,0.9947121,0.99637,0.9974355,0.9930604,0.98913,0.9868497,0.9537165,0.99349225,0.97827816,0.95724416,0.960043,0.9462707,0.97638786,0.95972425,0.98319954,0.97975767,0.9245845,0.9523248,0.95022124,0.9515979,0.9382431,0.94684273,0.96320415,0.97341806,0.9797337,0.9409641,0.9742487,0.9489352,0.8942512,0.96334565,0.971087,0.9662342,0.96002656
3.1162242e-10,0.14646567,0.14650136,0.14639145,0.1464675,0.1464944,0.14641888,0.14639604,0.14637825,0.14642435,0.14640447,0.146507,0.14644496,0.14629033,0.14647542,0.14639406,0.14639875,0.08905717,0.12251113,0.09238231,0.09337905,0.12060782,0.12220466,0.12846057,0.11817926,0.106304556,0.100877896,0.12978567,0.073067665,0.13180259,0.12162001,0.11478662,0.12727703,0.1179942,0.13384238,0.107791625,0.10357776,0.13557346,0.15044497,0.12235029,0.12054503,0.11126667,0.12896599,0.10784413,0.101432346,4.6026707e-10,0.9962765,0.99816155,0.9970335,0.9976874,0.9984416,0.9989214,0.99695534,0.9955925,0.99627185,0.99817276,0.9970561,0.99768406,0.99845105,0.9989205,0.99698454,0.9955919,0.9893074,0.9772386,0.99618775,0.9858463,0.97408366,0.9772671,0.97612536,0.98418695,0.97010005,0.9885022,0.98740166,0.9561899,0.9718285,0.97356623,0.9726808,0.9688027,0.975502,0.97839016,0.9823312,0.9882889,0.9739396,0.9836603,0.97644484,0.956439,0.9729158,0.9828403,0.9836122,0.98226583
3.862028e-06,0.04784799,0.047841433,0.0478534,0.047849976,0.047839817,0.047862936,0.04786256,0.0478701,0.047853522,0.047848012,0.04784083,0.047837324,0.04787123,0.047837604,0.047859587,0.047851726,0.047358185,0.03580038,0.033531256,0.041426506,0.05084593,0.044524126,0.052465748,0.049472194,0.0498404,0.055580616,0.0479442,0.036041267,0.04177963,0.03865572,0.05488357,0.037799492,0.046662822,0.05545596,0.041236173,0.03866217,0.046469707,0.049264744,0.047080033,0.045432888,0.050420664,0.041569598,0.046246387,0.043987893,3.4610482e-06,0.0008801226,0.0010760054,0.0011256872,0.0010258217,0.0010826642,0.0011110234,0.0010185145,0.00095218635,0.00088605855,0.0010809292,0.0011252107,0.0010264361,0.0010789462,0.0011060348,0.0010195732,0.0009551052,0.0011403271,0.0013799615,0.0014048903,0.0016116874,0.0017267083,0.00165681,0.001550402,0.0017481939,0.0014428679,0.0015289404,0.0012789776,0.0011111759,0.0017981101,0.0019376291,0.0012405092,0.0010579271,0.0013141049,0.0017659683,0.001655833,0.0015683785,0.0013334275,0.0014391456,0.0012259813,0.0014418166,0.0020351843,0.0014201587,0.0015794605,0.001362893
8.256483e-10,0.14707984,0.14723955,0.14700757,0.14711161,0.14724262,0.14701712,0.14691804,0.1468947,0.14705448,0.14706008,0.14718278,0.14724095,0.14672612,0.1473119,0.14692654,0.1469499,0.09961578,0.1219468,0.09847389,0.09595685,0.12904403,0.124187574,0.1261255,0.1273601,0.106596775,0.10538991,0.12517837,0.07806542,0.13394202,0.122742206,0.10398471,0.13182586,0.12560014,0.13476832,0.09574853,0.11450273,0.13623658,0.14383264,0.123702675,0.12104504,0.11960791,0.13321371,0.11132361,0.10352347,1.2090762e-09,0.99145085,0.9955143,0.99376047,0.9949411,0.9961434,0.9970981,0.9927222,0.9907887,0.99142903,0.9955414,0.9938,0.99494946,0.9961505,0.99709076,0.9927893,0.99074155,0.97942305,0.9623124,0.99148256,0.9727151,0.95611167,0.96863896,0.95973915,0.96960795,0.948356,0.9764736,0.9749552,0.9247883,0.9511945,0.9567664,0.9516833,0.9516879,0.952724,0.96166974,0.96791315,0.9745279,0.95434093,0.9734675,0.9613014,0.9383291,0.9564611,0.9721197,0.9679702,0.9701189
