DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group1Group4,DIF_a_Group1Group5,DIF_a_Group1Group6,DIF_a_Group1Group7,DIF_a_Group1Group8,DIF_a_Group1Group9,DIF_a_Group1Group10,DIF_a_Group2Group3,DIF_a_Group2Group4,DIF_a_Group2Group5,DIF_a_Group2Group6,DIF_a_Group2Group7,DIF_a_Group2Group8,DIF_a_Group2Group9,DIF_a_Group2Group10,DIF_a_Group3Group4,DIF_a_Group3Group5,DIF_a_Group3Group6,DIF_a_Group3Group7,DIF_a_Group3Group8,DIF_a_Group3Group9,DIF_a_Group3Group10,DIF_a_Group4Group5,DIF_a_Group4Group6,DIF_a_Group4Group7,DIF_a_Group4Group8,DIF_a_Group4Group9,DIF_a_Group4Group10,DIF_a_Group5Group6,DIF_a_Group5Group7,DIF_a_Group5Group8,DIF_a_Group5Group9,DIF_a_Group5Group10,DIF_a_Group6Group7,DIF_a_Group6Group8,DIF_a_Group6Group9,DIF_a_Group6Group10,DIF_a_Group7Group8,DIF_a_Group7Group9,DIF_a_Group7Group10,DIF_a_Group8Group9,DIF_a_Group8Group10,DIF_a_Group9Group10,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group1Group4,DIF_b_Group1Group5,DIF_b_Group1Group6,DIF_b_Group1Group7,DIF_b_Group1Group8,DIF_b_Group1Group9,DIF_b_Group1Group10,DIF_b_Group2Group3,DIF_b_Group2Group4,DIF_b_Group2Group5,DIF_b_Group2Group6,DIF_b_Group2Group7,DIF_b_Group2Group8,DIF_b_Group2Group9,DIF_b_Group2Group10,DIF_b_Group3Group4,DIF_b_Group3Group5,DIF_b_Group3Group6,DIF_b_Group3Group7,DIF_b_Group3Group8,DIF_b_Group3Group9,DIF_b_Group3Group10,DIF_b_Group4Group5,DIF_b_Group4Group6,DIF_b_Group4Group7,DIF_b_Group4Group8,DIF_b_Group4Group9,DIF_b_Group4Group10,DIF_b_Group5Group6,DIF_b_Group5Group7,DIF_b_Group5Group8,DIF_b_Group5Group9,DIF_b_Group5Group10,DIF_b_Group6Group7,DIF_b_Group6Group8,DIF_b_Group6Group9,DIF_b_Group6Group10,DIF_b_Group7Group8,DIF_b_Group7Group9,DIF_b_Group7Group10,DIF_b_Group8Group9,DIF_b_Group8Group10,DIF_b_Group9Group10
3.695607e-05,0.066313274,0.06629711,0.066308394,0.06631092,0.06629703,0.06630721,0.06630412,0.06629994,0.06630484,0.066298895,0.06630448,0.06629095,0.06630608,0.066302925,0.066311166,0.06631471,0.06556266,0.061536103,0.059690442,0.05876188,0.056999996,0.058635633,0.06196016,0.06763311,0.05851632,0.06323189,0.06353971,0.05694036,0.060103364,0.049195357,0.057736322,0.0663485,0.07168968,0.068530366,0.051879354,0.06129911,0.06277779,0.06423399,0.05750162,0.060478754,0.067731254,0.050834432,0.05179262,0.05986727,3.5284647e-05,0.028691031,0.025953589,0.030163275,0.025104506,0.027593926,0.027582292,0.025364576,0.025919193,0.028622556,0.025897184,0.030181067,0.025121855,0.027602572,0.027455209,0.025338951,0.025888924,0.026368111,0.03677196,0.022989592,0.029315706,0.027775925,0.02685644,0.021020567,0.032352086,0.029978937,0.029295087,0.02442918,0.022585936,0.024783548,0.032492984,0.023829354,0.027063934,0.022841513,0.02885073,0.033508454,0.02453598,0.02505247,0.030365227,0.029854022,0.027045526,0.03245748,0.029681483,0.031318013,0.019583348
2.5197822e-05,0.038149435,0.03814483,0.03815303,0.03815766,0.038144127,0.0381557,0.038161166,0.038163014,0.038150527,0.038151454,0.038148224,0.038142174,0.03816745,0.038141735,0.038155522,0.038155142,0.04013854,0.037571456,0.03737983,0.037735526,0.037452243,0.044254616,0.037767712,0.0441673,0.040093515,0.042577576,0.037222102,0.032446615,0.042675104,0.02906704,0.035357334,0.040683426,0.043123182,0.045061506,0.03358059,0.038168278,0.04115897,0.037325762,0.037621204,0.037931047,0.041631743,0.035167374,0.035424516,0.03980839,2.5658257e-05,0.008526206,0.007897866,0.008687897,0.008166792,0.008261405,0.007979675,0.0065452256,0.007856249,0.008527851,0.007907131,0.008659724,0.008169333,0.00825151,0.007998124,0.0065564252,0.0078472905,0.006632767,0.007792969,0.006703556,0.007898969,0.008715275,0.0076905647,0.006266722,0.008228589,0.007898862,0.008624303,0.0072631952,0.0062692105,0.007417868,0.010216543,0.007496625,0.0074194907,0.0069196313,0.008141397,0.009307898,0.0069801942,0.0072366796,0.007979072,0.008554246,0.008846024,0.009085945,0.008349189,0.009390412,0.0058110566
3.8127698e-06,0.88031423,0.8800502,0.8802606,0.88024557,0.880007,0.88032556,0.88047117,0.88050157,0.8802528,0.88017386,0.8801539,0.8799554,0.8806437,0.8798949,0.8804545,0.88038385,0.7105286,0.7656775,0.8092829,0.6967942,0.7423847,0.7436819,0.7873217,0.7658063,0.8049038,0.8034459,0.82063365,0.6937944,0.73636323,0.83596325,0.7230045,0.7250932,0.70663893,0.79623306,0.74517024,0.78422225,0.7908949,0.81722724,0.69208694,0.6526465,0.7026428,0.83513796,0.74045426,0.7281475,4.309157e-06,0.9846868,0.9974737,0.9894059,0.9954839,0.997195,0.9968027,0.99577904,0.9949964,0.9847393,0.99749255,0.98940665,0.9954555,0.99722016,0.99683636,0.9958131,0.99504757,0.9863212,0.95394087,0.99219763,0.9807207,0.9585308,0.9605991,0.97500074,0.98287636,0.97484314,0.98229766,0.9812748,0.9152663,0.9692008,0.9674428,0.9736409,0.9417533,0.9662497,0.96370864,0.9832769,0.9866991,0.96743256,0.9482985,0.97534657,0.97390026,0.9758122,0.96655184,0.98808485,0.97355276
9.191614e-06,0.040088918,0.04004622,0.04010472,0.04007879,0.040051103,0.04009876,0.040130597,0.040121607,0.040085103,0.04008924,0.04006747,0.04004732,0.040155414,0.040038414,0.040112022,0.040115982,0.041503634,0.04696024,0.041044407,0.036306486,0.037093278,0.042588297,0.04004106,0.049547832,0.042822074,0.044900432,0.038542062,0.04211097,0.047695413,0.033058293,0.033892956,0.04717146,0.05533099,0.049045313,0.03471783,0.040399447,0.04434344,0.04622132,0.043224465,0.04280665,0.0469026,0.032875113,0.032247093,0.042438995,9.809923e-06,0.07542874,0.06826144,0.07552664,0.06575124,0.07110843,0.07274492,0.06934881,0.07855069,0.075389475,0.06805765,0.07579378,0.06554252,0.07077701,0.07277933,0.06914774,0.07912936,0.07633899,0.073689505,0.061577056,0.074060164,0.069052964,0.07979842,0.05787265,0.082872346,0.083448075,0.08067913,0.07126551,0.06213854,0.054756515,0.08135496,0.066291355,0.07345897,0.079836205,0.060777657,0.09266912,0.05897742,0.060888644,0.082261845,0.08025308,0.08052869,0.08062459,0.07921837,0.078101896,0.0501026
2.5950601e-05,0.03398476,0.033956952,0.033989277,0.03397854,0.033956334,0.033993997,0.03399833,0.033997215,0.033981856,0.033975843,0.033973936,0.03394989,0.03401772,0.033951625,0.033999845,0.03400396,0.032273777,0.03180509,0.03131197,0.030103607,0.029894525,0.033125494,0.031093158,0.037143633,0.03218794,0.035220455,0.0339951,0.03055102,0.03321953,0.024457438,0.028655319,0.03439415,0.03442013,0.03701588,0.026788881,0.034653936,0.03283973,0.033137336,0.030371442,0.031981133,0.035889134,0.027256323,0.026498007,0.030729108,2.5201956e-05,0.03902223,0.035853863,0.042241376,0.035134804,0.037770845,0.038840204,0.034230046,0.034775924,0.038935058,0.03588183,0.04221078,0.03511142,0.03775386,0.038784526,0.03408911,0.03483248,0.03951461,0.049321815,0.0334519,0.03821342,0.038258187,0.037884224,0.02852199,0.042165,0.04087791,0.04188732,0.03164527,0.033339545,0.033596594,0.045274887,0.029631197,0.04016812,0.03099298,0.037591208,0.04683736,0.036210287,0.034548774,0.03985182,0.041824553,0.034886587,0.045290824,0.037345078,0.041527703,0.027995551
6.886034e-10,0.14579992,0.1456173,0.14578915,0.14579289,0.1456057,0.14585753,0.14592321,0.14592922,0.14579345,0.14573988,0.14575219,0.14551583,0.14610615,0.14549832,0.14593914,0.1459291,0.08587616,0.13673565,0.08877279,0.106758624,0.13285714,0.12639447,0.13412356,0.114091165,0.116605654,0.091224805,0.135241,0.075810164,0.11912589,0.11356715,0.13291007,0.12937088,0.117965624,0.13755181,0.11581766,0.13056123,0.12896053,0.1699296,0.19115245,0.105328396,0.13777414,0.09103654,0.09080759,0.119069375,6.7696115e-10,0.9758622,0.9743468,0.98428875,0.985512,0.9883561,0.9918412,0.9676657,0.9678805,0.9757555,0.9744582,0.98435795,0.98541856,0.98839825,0.99187684,0.9677601,0.9678748,0.9456292,0.90668464,0.9700307,0.95031583,0.8982437,0.8812974,0.8856993,0.94970536,0.9088312,0.9677971,0.94938713,0.8840194,0.90199673,0.89593935,0.9149718,0.90416795,0.9315821,0.91169465,0.9407415,0.95348346,0.84416944,0.94593346,0.7650345,0.76174545,0.885944,0.9490649,0.84409845,0.89883965
2.8696973e-06,0.01818288,0.01817693,0.018187536,0.018181385,0.018180244,0.01818316,0.018190168,0.018181697,0.018182293,0.018181898,0.01817932,0.018178387,0.018188735,0.01817965,0.018183947,0.018186787,0.019004447,0.02028224,0.017392458,0.016235868,0.017941115,0.018955205,0.016975041,0.022806156,0.019783271,0.021362208,0.016886132,0.016583538,0.021421576,0.0135566,0.0150981415,0.020343116,0.02444542,0.02245141,0.015303077,0.01853366,0.019064322,0.019861925,0.018507928,0.017866248,0.020694727,0.014555086,0.014082574,0.019809041,3.168918e-06,0.011506925,0.011701049,0.011860969,0.011647234,0.011899351,0.012384226,0.009987229,0.0121047795,0.011499628,0.011698553,0.011877426,0.011585897,0.011848142,0.012405454,0.009928414,0.012222071,0.009043468,0.010906723,0.0099196695,0.010841862,0.01035853,0.0109889675,0.0086649945,0.012130659,0.010464428,0.010564106,0.011626709,0.0088451365,0.0072934963,0.012519391,0.0098583875,0.009304223,0.012502773,0.009676832,0.012988314,0.009178149,0.008104883,0.011379331,0.011999984,0.012438876,0.0111287525,0.011924207,0.011421274,0.0071019223
4.2242777e-07,0.5559385,0.55574435,0.555893,0.55590916,0.5557811,0.55585617,0.55595654,0.5559731,0.55584073,0.5557714,0.5559117,0.5556907,0.5560363,0.5556855,0.5559844,0.5559141,0.38041124,0.4368617,0.47761667,0.3689117,0.39897186,0.4132596,0.43555218,0.4437465,0.47618458,0.46718505,0.45665935,0.36335337,0.41273943,0.5093102,0.37676153,0.39618686,0.43235373,0.48998037,0.39956948,0.45441428,0.46632347,0.48384422,0.3602637,0.37208983,0.38615128,0.5018871,0.46840113,0.40955868,4.8836023e-07,0.9816665,0.99645406,0.98641217,0.99360335,0.99657166,0.9951135,0.9951948,0.9934046,0.98167384,0.9964704,0.9864309,0.99360144,0.9965691,0.9951158,0.9952366,0.99343336,0.9807475,0.95357496,0.98977655,0.9706542,0.9577881,0.9713926,0.9641387,0.98112345,0.96567696,0.9693688,0.9733448,0.90295607,0.96457046,0.945118,0.9640612,0.94068694,0.953142,0.95607483,0.976451,0.9772085,0.94776046,0.9626278,0.9678466,0.9661975,0.9678161,0.96320224,0.98268294,0.97332627
3.9364245e-09,0.11955516,0.11959306,0.119530804,0.11958753,0.11957866,0.11955521,0.11954011,0.11954085,0.11953267,0.11953609,0.11959298,0.119556375,0.119493715,0.11958665,0.119541906,0.119527414,0.0823786,0.10812056,0.09767228,0.08712481,0.0952465,0.101651534,0.09844634,0.10450972,0.095169745,0.08874083,0.10581209,0.063639656,0.11340916,0.11270443,0.09336809,0.10432219,0.106256984,0.10636557,0.09102619,0.09493568,0.11133653,0.112209834,0.10104157,0.11144884,0.10722644,0.10448064,0.113498375,0.090420224,5.5552944e-09,0.98530024,0.9945495,0.98795265,0.99246764,0.99527586,0.99415743,0.99403524,0.9899253,0.9852369,0.99457157,0.98801374,0.99247825,0.9953048,0.9941369,0.9940707,0.98993737,0.982363,0.9519103,0.9906486,0.9603299,0.95486283,0.96963584,0.9499316,0.97593045,0.96631145,0.967066,0.97193736,0.91126233,0.9530227,0.93845695,0.94752747,0.93388146,0.9461622,0.948681,0.9714418,0.9721887,0.94535667,0.97394127,0.96285063,0.9294929,0.9612517,0.9627225,0.9728333,0.9653967
3.1871146e-05,0.11938198,0.11932851,0.11938741,0.11937189,0.11934608,0.119380966,0.11942545,0.11941106,0.11938415,0.1193834,0.11935685,0.11932413,0.11944341,0.11932282,0.11940373,0.11941121,0.1220258,0.115451075,0.111657344,0.10074758,0.093116246,0.10453733,0.10907813,0.12169529,0.10481042,0.10823536,0.11142517,0.107114725,0.10983907,0.095739834,0.0959833,0.117444545,0.13671306,0.11851934,0.09067048,0.103284016,0.112098806,0.11681757,0.10974982,0.112905584,0.124895625,0.08958118,0.0889541,0.10842803,3.1423268e-05,0.06622265,0.06272123,0.06498933,0.057293456,0.064851806,0.060949367,0.06328432,0.067272976,0.06618058,0.06252904,0.06533142,0.05734419,0.06476485,0.06066541,0.06315664,0.06737828,0.063351765,0.078608364,0.052528623,0.06591147,0.06267128,0.06719876,0.04925725,0.0765854,0.07583026,0.06756266,0.061850406,0.05194157,0.053572893,0.074190795,0.052969713,0.06726243,0.054336682,0.060067732,0.0799321,0.050968345,0.06064756,0.07363279,0.075392865,0.06646469,0.07288708,0.07116108,0.073190294,0.043894656
