DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group1Group4,DIF_a_Group1Group5,DIF_a_Group1Group6,DIF_a_Group1Group7,DIF_a_Group1Group8,DIF_a_Group1Group9,DIF_a_Group1Group10,DIF_a_Group2Group3,DIF_a_Group2Group4,DIF_a_Group2Group5,DIF_a_Group2Group6,DIF_a_Group2Group7,DIF_a_Group2Group8,DIF_a_Group2Group9,DIF_a_Group2Group10,DIF_a_Group3Group4,DIF_a_Group3Group5,DIF_a_Group3Group6,DIF_a_Group3Group7,DIF_a_Group3Group8,DIF_a_Group3Group9,DIF_a_Group3Group10,DIF_a_Group4Group5,DIF_a_Group4Group6,DIF_a_Group4Group7,DIF_a_Group4Group8,DIF_a_Group4Group9,DIF_a_Group4Group10,DIF_a_Group5Group6,DIF_a_Group5Group7,DIF_a_Group5Group8,DIF_a_Group5Group9,DIF_a_Group5Group10,DIF_a_Group6Group7,DIF_a_Group6Group8,DIF_a_Group6Group9,DIF_a_Group6Group10,DIF_a_Group7Group8,DIF_a_Group7Group9,DIF_a_Group7Group10,DIF_a_Group8Group9,DIF_a_Group8Group10,DIF_a_Group9Group10,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group1Group4,DIF_b_Group1Group5,DIF_b_Group1Group6,DIF_b_Group1Group7,DIF_b_Group1Group8,DIF_b_Group1Group9,DIF_b_Group1Group10,DIF_b_Group2Group3,DIF_b_Group2Group4,DIF_b_Group2Group5,DIF_b_Group2Group6,DIF_b_Group2Group7,DIF_b_Group2Group8,DIF_b_Group2Group9,DIF_b_Group2Group10,DIF_b_Group3Group4,DIF_b_Group3Group5,DIF_b_Group3Group6,DIF_b_Group3Group7,DIF_b_Group3Group8,DIF_b_Group3Group9,DIF_b_Group3Group10,DIF_b_Group4Group5,DIF_b_Group4Group6,DIF_b_Group4Group7,DIF_b_Group4Group8,DIF_b_Group4Group9,DIF_b_Group4Group10,DIF_b_Group5Group6,DIF_b_Group5Group7,DIF_b_Group5Group8,DIF_b_Group5Group9,DIF_b_Group5Group10,DIF_b_Group6Group7,DIF_b_Group6Group8,DIF_b_Group6Group9,DIF_b_Group6Group10,DIF_b_Group7Group8,DIF_b_Group7Group9,DIF_b_Group7Group10,DIF_b_Group8Group9,DIF_b_Group8Group10,DIF_b_Group9Group10
5.4895914e-05,0.043808233,0.043779846,0.043812696,0.043809384,0.04377793,0.043816857,0.04383668,0.043839917,0.043806635,0.04380217,0.043793455,0.043770704,0.043860562,0.043761615,0.043828405,0.04382466,0.047372058,0.042897213,0.0434745,0.044595532,0.043500386,0.051104777,0.045443688,0.049626496,0.045640144,0.04928687,0.042377945,0.03909064,0.05022689,0.032805145,0.042521782,0.04736473,0.047386304,0.048898097,0.040760122,0.043825075,0.047175005,0.042455286,0.04454874,0.044605963,0.048791777,0.04156713,0.044434614,0.04671169,5.587133e-05,0.013626082,0.012255506,0.01392933,0.012629901,0.012745,0.011938743,0.010863755,0.012669796,0.013628462,0.012270488,0.013884486,0.012628111,0.012732802,0.01197324,0.010891666,0.01266177,0.012630014,0.01383485,0.011609505,0.014479982,0.01645645,0.015263945,0.011809384,0.014770239,0.016005797,0.0164168,0.012328171,0.01266933,0.015201658,0.01853258,0.014420622,0.014325962,0.012598873,0.015586137,0.016159037,0.013367052,0.01392504,0.014581975,0.015275803,0.015959652,0.01725082,0.015181739,0.016954876,0.012389534
3.7365467e-07,0.9782349,0.97814953,0.97823167,0.9782325,0.97813237,0.97825754,0.97831637,0.97832185,0.9782293,0.97820294,0.9781938,0.97810733,0.97838575,0.9780822,0.9783024,0.978289,0.90068185,0.9227163,0.9200478,0.88861257,0.9248093,0.9116598,0.9372582,0.9117539,0.94262755,0.9210922,0.94515944,0.84850335,0.8896312,0.9520944,0.92037594,0.9038147,0.89268935,0.94132334,0.90219516,0.93652946,0.9227448,0.95110416,0.93327075,0.8583285,0.92806476,0.9240213,0.86126184,0.91130215,3.2643464e-07,0.9837026,0.99625605,0.9924796,0.99754995,0.9980722,0.9978727,0.9918657,0.99292547,0.9837752,0.99632525,0.99249166,0.99753463,0.9980937,0.9978962,0.991942,0.99298084,0.98757964,0.94276214,0.99035674,0.98479575,0.9619028,0.9263535,0.977116,0.9854446,0.9632652,0.9919306,0.980934,0.9011724,0.9684479,0.95883346,0.9775875,0.9527572,0.97533715,0.9696974,0.98482287,0.98980314,0.94679993,0.9526126,0.9229808,0.92767996,0.9596455,0.9753743,0.9673059,0.9643617
0.000100716985,0.03272033,0.032682255,0.03272467,0.032713193,0.032677945,0.03272917,0.032753885,0.03275674,0.032715984,0.032709945,0.032699365,0.0326681,0.03278479,0.032656502,0.03274482,0.03274044,0.034267984,0.031499293,0.03131387,0.033531465,0.03188871,0.03525271,0.033392936,0.03528202,0.033438638,0.03726392,0.033656392,0.031388663,0.03423383,0.023225917,0.033746578,0.03423056,0.032441817,0.035055496,0.030715842,0.032702796,0.034712974,0.031494163,0.032302927,0.033846226,0.037920136,0.031082999,0.034586128,0.033951424,9.806742e-05,0.013489783,0.01267337,0.014533531,0.01309506,0.013213335,0.012429565,0.011742242,0.01304102,0.013491934,0.012686987,0.014519884,0.013077096,0.013222665,0.012458209,0.011786623,0.013037252,0.013949182,0.0187962,0.013767114,0.01689454,0.018072464,0.017723091,0.01309789,0.018031288,0.018790228,0.018596798,0.013696516,0.01579925,0.018413907,0.019540042,0.014570783,0.01657314,0.013935756,0.018318765,0.017989159,0.016862014,0.015775772,0.016141072,0.016438765,0.017083373,0.019759495,0.01625563,0.018471591,0.015070009
3.2690987e-05,0.057879012,0.05786858,0.05787832,0.057882722,0.057859603,0.05787764,0.057884205,0.05788308,0.057871956,0.057870284,0.05787256,0.057859845,0.057891138,0.05786441,0.057884514,0.05788349,0.057573576,0.05435669,0.053102624,0.053802952,0.05163904,0.054544795,0.05425527,0.060602747,0.052718714,0.05643051,0.055976737,0.04922936,0.054031745,0.04240611,0.05166385,0.05819867,0.06295094,0.061855834,0.045807727,0.05391486,0.05666811,0.055604916,0.05094238,0.0543804,0.059701685,0.04702094,0.046749637,0.05438435,3.2313525e-05,0.019381585,0.017195,0.020123057,0.016928578,0.01823951,0.018737545,0.015843011,0.017265595,0.019345393,0.017157014,0.02011243,0.01694642,0.018247716,0.018703738,0.01586433,0.01725082,0.016143797,0.023042228,0.015317779,0.018833846,0.01762548,0.016615199,0.013005246,0.020724025,0.018335639,0.018908879,0.015902188,0.0142517295,0.015990319,0.021019962,0.015514919,0.016840026,0.014602847,0.01754239,0.021034323,0.015082981,0.015870018,0.018897861,0.018990707,0.01777555,0.02018536,0.01896908,0.020358318,0.012064558
4.114592e-06,0.033852838,0.03381243,0.03385961,0.033839643,0.033810705,0.033862777,0.033882886,0.033886023,0.03384461,0.033843357,0.03383232,0.033807397,0.03391162,0.03379135,0.033880293,0.033872306,0.034132898,0.025077054,0.023240289,0.028714746,0.037016705,0.033719715,0.0372336,0.035677128,0.03690656,0.04046994,0.034376577,0.025181709,0.030288763,0.026950208,0.038046926,0.02472531,0.030344268,0.0386154,0.03213687,0.026884861,0.03558813,0.034168623,0.033046093,0.03464669,0.037700288,0.033895504,0.038141616,0.032989472,3.3327142e-06,0.00509735,0.0070403963,0.00705195,0.0064845765,0.006880315,0.0072793383,0.0059996587,0.006550709,0.0051124496,0.0070324405,0.0070631937,0.0064654686,0.0068857647,0.007266861,0.0059945453,0.006576289,0.006206934,0.0073795547,0.008693492,0.008237868,0.009022579,0.009003932,0.008366455,0.008801001,0.0069831368,0.009137408,0.00686,0.0064210445,0.009964458,0.009599138,0.0058541684,0.0062849335,0.0073301694,0.008021861,0.008233045,0.008380264,0.007927018,0.0062260088,0.007468222,0.0074802986,0.0092573585,0.006996544,0.009612124,0.008290396
6.393149e-05,0.037119735,0.037098095,0.037127584,0.03711709,0.037099198,0.037129436,0.037142843,0.037146065,0.037114777,0.037115626,0.037111126,0.037095103,0.037162215,0.037085403,0.03713797,0.03713091,0.04091758,0.035010174,0.03277115,0.038104292,0.040247027,0.038820308,0.04082327,0.040677145,0.038636822,0.04505743,0.039019983,0.03602889,0.03882218,0.028116496,0.04300954,0.037692808,0.03895819,0.041431498,0.03803291,0.03562547,0.040557098,0.038193747,0.03806319,0.039821666,0.044905584,0.036198225,0.04263445,0.039591134,6.0729253e-05,0.009455724,0.009106067,0.010496878,0.008993974,0.009003289,0.008934329,0.008449791,0.00856429,0.009464724,0.009115112,0.010503645,0.00899354,0.008994355,0.008941622,0.008475442,0.008551175,0.010276706,0.013761294,0.010886567,0.013308707,0.015123786,0.014123895,0.0113676535,0.012916696,0.013141911,0.013620238,0.010524232,0.011985737,0.014843205,0.016136212,0.011077689,0.011587798,0.01076967,0.015506794,0.013139176,0.013165691,0.012723101,0.012418659,0.012320713,0.012877286,0.015636131,0.012880931,0.013981712,0.012230619
1.874481e-05,0.8799902,0.8795725,0.87999994,0.8799364,0.8795206,0.880054,0.8803083,0.8803373,0.87992525,0.8798222,0.87981504,0.879423,0.880591,0.8792749,0.88024235,0.8802003,0.73641515,0.7441379,0.78229386,0.6961585,0.7742171,0.7513906,0.76122916,0.7752455,0.81346476,0.77716166,0.7854155,0.6320378,0.7229869,0.829271,0.66160095,0.72602254,0.71507025,0.7924813,0.6295773,0.8052959,0.77517533,0.7982334,0.74007887,0.5929798,0.7684,0.8226755,0.73672956,0.72365624,2.2726295e-05,0.9724037,0.9957973,0.98929024,0.99681073,0.9969874,0.9948941,0.9927392,0.99438936,0.97259945,0.9958596,0.98932415,0.99678946,0.99700946,0.99491507,0.99283946,0.9944722,0.98503387,0.93497366,0.98762345,0.9825102,0.9597787,0.9682681,0.97462314,0.97064185,0.9730054,0.9863759,0.98063016,0.858516,0.9617646,0.9536037,0.9711335,0.96014816,0.96246815,0.9626208,0.97999454,0.9827534,0.95289683,0.9522352,0.9566979,0.9665609,0.9725325,0.97033507,0.97233576,0.97621125
6.0699258e-05,0.03775213,0.037730794,0.037755437,0.03775228,0.03772956,0.03775948,0.037773542,0.037775815,0.037750836,0.03774675,0.037739888,0.03772318,0.037791193,0.037717037,0.03776847,0.037763834,0.040674657,0.035852496,0.036683835,0.0369646,0.03747391,0.043330137,0.040299203,0.04210218,0.039760675,0.043451242,0.03649789,0.032988843,0.04351772,0.028279336,0.03687363,0.041135825,0.04101041,0.04246737,0.03557929,0.037541885,0.03902658,0.037012313,0.037232388,0.036807314,0.042045943,0.03460164,0.037111167,0.039604362,5.9663336e-05,0.0122778695,0.011314225,0.012496539,0.011938987,0.0117997825,0.010790763,0.010139222,0.011649845,0.0122782,0.011319956,0.012460878,0.011939785,0.01178763,0.010813074,0.01016255,0.011646913,0.012222221,0.013316204,0.010767928,0.013348521,0.015870957,0.013695299,0.012195499,0.014397356,0.01536035,0.015018225,0.011763288,0.012059134,0.014381958,0.017532483,0.014024287,0.012948225,0.013303654,0.015884155,0.015286818,0.013845328,0.013139782,0.013734243,0.0141236745,0.015303999,0.016098885,0.014548699,0.015577993,0.01165491
1.8386187e-05,0.03252363,0.03253014,0.03252698,0.032528,0.03253446,0.03252572,0.03252225,0.032524765,0.03252652,0.03252687,0.032528624,0.032532524,0.032519463,0.0325347,0.03252148,0.032522053,0.03823003,0.031449277,0.031399954,0.0353519,0.033598017,0.03878359,0.037695087,0.035969876,0.035832297,0.03969912,0.034468044,0.03108932,0.03902709,0.025267432,0.03684974,0.03666044,0.037732936,0.03723804,0.034214165,0.0333041,0.035468083,0.03411251,0.034632422,0.035654616,0.03931904,0.030509904,0.036248125,0.036600787,1.8060686e-05,0.0064769103,0.0062866877,0.0066326167,0.0064513297,0.0065654228,0.0057965927,0.005916103,0.006146939,0.006481337,0.006297039,0.006632393,0.0064582443,0.006552118,0.0058030374,0.005928138,0.006137263,0.0065926886,0.0075741187,0.006254268,0.0080539845,0.009943419,0.008346927,0.007718861,0.008800311,0.009313189,0.008867254,0.0071017565,0.0073486622,0.009206538,0.01033842,0.007870098,0.0073513547,0.0075621675,0.010633012,0.008745685,0.0084805135,0.007938554,0.0086502945,0.0076272273,0.00856772,0.009808099,0.008709555,0.0086692395,0.007329049
1.076033e-05,0.032592636,0.032593217,0.03259479,0.032593694,0.03259234,0.032592617,0.032594655,0.032590516,0.032591544,0.032590616,0.032590933,0.032593887,0.03258866,0.032596804,0.032588482,0.032590937,0.033516135,0.031616893,0.03137181,0.03020371,0.030924309,0.035425458,0.02996317,0.037514452,0.03435192,0.036323853,0.031122684,0.026311066,0.034286972,0.024405409,0.027549664,0.032810096,0.03859256,0.038946,0.026840625,0.03180801,0.033254545,0.032626618,0.030343253,0.03051583,0.034337744,0.02792193,0.026816642,0.03333488,1.1062306e-05,0.005554966,0.005603562,0.005569613,0.005849949,0.005937288,0.005719386,0.0046005775,0.0055945856,0.005555591,0.0056053344,0.0055595543,0.005841826,0.005926927,0.005723668,0.0045987503,0.0056032087,0.003932465,0.0052095344,0.004552091,0.0050700945,0.0052299513,0.0045663584,0.004074671,0.0058472925,0.0048218924,0.005060823,0.005192155,0.0039631543,0.0039813984,0.0061750785,0.004620856,0.0043044225,0.0050530885,0.0049792654,0.0059716674,0.0044549988,0.004130366,0.0050180512,0.0056278547,0.0058097765,0.0053511146,0.0054558525,0.0059121954,0.0032887722
