DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group1Group4,DIF_a_Group1Group5,DIF_a_Group1Group6,DIF_a_Group1Group7,DIF_a_Group1Group8,DIF_a_Group1Group9,DIF_a_Group1Group10,DIF_a_Group2Group3,DIF_a_Group2Group4,DIF_a_Group2Group5,DIF_a_Group2Group6,DIF_a_Group2Group7,DIF_a_Group2Group8,DIF_a_Group2Group9,DIF_a_Group2Group10,DIF_a_Group3Group4,DIF_a_Group3Group5,DIF_a_Group3Group6,DIF_a_Group3Group7,DIF_a_Group3Group8,DIF_a_Group3Group9,DIF_a_Group3Group10,DIF_a_Group4Group5,DIF_a_Group4Group6,DIF_a_Group4Group7,DIF_a_Group4Group8,DIF_a_Group4Group9,DIF_a_Group4Group10,DIF_a_Group5Group6,DIF_a_Group5Group7,DIF_a_Group5Group8,DIF_a_Group5Group9,DIF_a_Group5Group10,DIF_a_Group6Group7,DIF_a_Group6Group8,DIF_a_Group6Group9,DIF_a_Group6Group10,DIF_a_Group7Group8,DIF_a_Group7Group9,DIF_a_Group7Group10,DIF_a_Group8Group9,DIF_a_Group8Group10,DIF_a_Group9Group10,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group1Group4,DIF_b_Group1Group5,DIF_b_Group1Group6,DIF_b_Group1Group7,DIF_b_Group1Group8,DIF_b_Group1Group9,DIF_b_Group1Group10,DIF_b_Group2Group3,DIF_b_Group2Group4,DIF_b_Group2Group5,DIF_b_Group2Group6,DIF_b_Group2Group7,DIF_b_Group2Group8,DIF_b_Group2Group9,DIF_b_Group2Group10,DIF_b_Group3Group4,DIF_b_Group3Group5,DIF_b_Group3Group6,DIF_b_Group3Group7,DIF_b_Group3Group8,DIF_b_Group3Group9,DIF_b_Group3Group10,DIF_b_Group4Group5,DIF_b_Group4Group6,DIF_b_Group4Group7,DIF_b_Group4Group8,DIF_b_Group4Group9,DIF_b_Group4Group10,DIF_b_Group5Group6,DIF_b_Group5Group7,DIF_b_Group5Group8,DIF_b_Group5Group9,DIF_b_Group5Group10,DIF_b_Group6Group7,DIF_b_Group6Group8,DIF_b_Group6Group9,DIF_b_Group6Group10,DIF_b_Group7Group8,DIF_b_Group7Group9,DIF_b_Group7Group10,DIF_b_Group8Group9,DIF_b_Group8Group10,DIF_b_Group9Group10
4.062691e-05,0.122046985,0.12202327,0.1220434,0.12204033,0.12204205,0.12204367,0.12204791,0.1220394,0.12205225,0.1220457,0.12203323,0.12201771,0.12205384,0.122032076,0.12205292,0.12205809,0.12035876,0.111601636,0.10896638,0.10163538,0.095183365,0.102017716,0.11010573,0.12078779,0.10207591,0.10748264,0.110237464,0.1050258,0.1062256,0.094679795,0.09773018,0.116937295,0.13268866,0.116944626,0.090317264,0.10445075,0.10781879,0.11474773,0.10711494,0.10887614,0.12149718,0.08936426,0.0898378,0.10603308,3.8760078e-05,0.058191672,0.054318123,0.059078738,0.050850358,0.056848817,0.053218182,0.055573195,0.056745842,0.058115803,0.054163963,0.059352204,0.050936032,0.05677603,0.05289322,0.055445805,0.056782205,0.05720644,0.074042544,0.0464437,0.058614004,0.055991773,0.060408846,0.044855647,0.067070976,0.06651746,0.058767214,0.052675538,0.04618036,0.049911838,0.06553732,0.0482691,0.058119774,0.046694193,0.058807794,0.070083536,0.048144717,0.053896166,0.06676272,0.06494744,0.057689644,0.06752922,0.06385334,0.06372391,0.04137788
5.3885247e-05,0.039671965,0.039648913,0.039675724,0.03967319,0.03964763,0.03967984,0.03969556,0.039698143,0.039670754,0.03966683,0.039659403,0.039641175,0.039714828,0.039634265,0.03968915,0.03968514,0.04250308,0.038338568,0.038725816,0.039189402,0.039276816,0.045855,0.04121518,0.04466564,0.041631125,0.045104615,0.038253088,0.034545723,0.045240857,0.029631132,0.03813175,0.042771656,0.04316993,0.044824835,0.03664393,0.039642736,0.041780926,0.038630288,0.039496306,0.039074562,0.04399477,0.03687443,0.038968593,0.041695666,5.3923388e-05,0.011934043,0.010940184,0.012216334,0.011437197,0.01139853,0.010570981,0.009622248,0.011221817,0.011936141,0.010949733,0.012176407,0.011437855,0.011386484,0.01059766,0.009645233,0.0112176305,0.011238257,0.012367203,0.010207338,0.012613897,0.01462625,0.013019938,0.010855929,0.013199621,0.014065749,0.014176152,0.010997194,0.0109613575,0.013192499,0.016424324,0.012834666,0.012294158,0.011813418,0.014164027,0.014395889,0.01221539,0.012193051,0.012807809,0.013414382,0.014288782,0.015114607,0.013518858,0.014800176,0.010691676
4.1541156e-05,0.03482582,0.034811694,0.034828383,0.034827955,0.034811445,0.03483158,0.03484137,0.034842722,0.03482525,0.034822397,0.034817304,0.034806605,0.034852978,0.03480301,0.034836892,0.034833666,0.036874384,0.033203334,0.03338929,0.033350233,0.03435595,0.03963789,0.0360634,0.03898027,0.036779817,0.039974358,0.033523798,0.029582653,0.039417654,0.025905868,0.03322339,0.037424646,0.038338263,0.039952997,0.031808246,0.03471345,0.035718024,0.034155775,0.033878133,0.0332758,0.038291097,0.031368237,0.032846745,0.036071282,4.12767e-05,0.009920242,0.009304834,0.010130285,0.0097872615,0.009715103,0.00900172,0.008064773,0.009375933,0.009921784,0.00930978,0.010097232,0.009790665,0.009701823,0.009019207,0.00808167,0.009374581,0.009227558,0.0103706755,0.008478567,0.010291616,0.012084424,0.010271892,0.009239218,0.011143607,0.011354361,0.011371185,0.009279496,0.008880648,0.010565111,0.0135585135,0.010585289,0.009741227,0.010260879,0.011986577,0.012027249,0.010422713,0.009818677,0.010480461,0.010975635,0.011811944,0.012212145,0.01118368,0.012073986,0.008472637
3.7319098e-10,0.40397277,0.40384775,0.40398464,0.40405452,0.40382156,0.40404013,0.40397343,0.4040119,0.4038916,0.40377536,0.4040589,0.40377733,0.40411383,0.4037463,0.40406784,0.4040305,0.22626461,0.33601248,0.2681153,0.2503133,0.3114437,0.2717066,0.28326494,0.30955774,0.29038972,0.22923467,0.29847702,0.15664908,0.2621526,0.30608696,0.26322654,0.3211586,0.31093955,0.30031934,0.1881124,0.29217455,0.29072958,0.36933273,0.36230043,0.2615247,0.29888675,0.26071772,0.26272476,0.23214196,4.0333945e-10,0.9742901,0.9885144,0.9832712,0.98935574,0.99230355,0.9921496,0.984808,0.9795644,0.9740442,0.98858577,0.9834317,0.9893204,0.9923341,0.9921433,0.98498255,0.9795379,0.9809339,0.92187697,0.98531836,0.9550163,0.90795946,0.93970925,0.9027959,0.9624318,0.94280094,0.95942396,0.9643186,0.8504729,0.90013313,0.90175027,0.9217535,0.881951,0.90324825,0.9244068,0.95790654,0.957416,0.8548341,0.9612659,0.9057923,0.8244416,0.94609994,0.95304084,0.9289863,0.9190287
2.7595399e-05,0.056607116,0.056600507,0.056605645,0.056611296,0.056591325,0.0566079,0.056613613,0.056614574,0.056602564,0.05660145,0.056602404,0.05659268,0.056620244,0.05659624,0.056612287,0.056610785,0.05644215,0.05329995,0.052784402,0.05298557,0.05055625,0.05554951,0.053175535,0.06025015,0.0523929,0.055910993,0.054064497,0.047692444,0.053992555,0.04166738,0.0500687,0.056544013,0.062047467,0.061401173,0.045469347,0.052114278,0.056723718,0.05396454,0.050396502,0.05381521,0.058215693,0.0474035,0.045724776,0.054578394,2.7997272e-05,0.016732909,0.014632016,0.016789094,0.014634218,0.015509778,0.01587935,0.01305133,0.014802866,0.016706608,0.014600899,0.0167826,0.0146536,0.0155149475,0.015857717,0.013075803,0.014780561,0.0129628,0.017974617,0.012808453,0.015247305,0.014802839,0.01335648,0.010673792,0.01672024,0.014920563,0.015781755,0.013352659,0.011668308,0.01323697,0.01764782,0.012897469,0.013618472,0.012178551,0.014005029,0.017300315,0.012024444,0.013326425,0.015128135,0.015828587,0.015036519,0.01611188,0.015446399,0.017031342,0.009721564
7.717812e-06,0.015287989,0.015284242,0.015291356,0.015290681,0.015286273,0.015292454,0.015294867,0.015297267,0.015290192,0.015290731,0.015286992,0.015283597,0.015300649,0.01528079,0.015294968,0.015293805,0.017618207,0.015700009,0.014118975,0.015775986,0.015768329,0.017451484,0.01790007,0.017125921,0.016590837,0.018834457,0.01560563,0.014862503,0.018592322,0.010918245,0.017977731,0.017882548,0.018394848,0.017226188,0.017841293,0.015728049,0.015784621,0.016444769,0.016489498,0.016815973,0.018754575,0.013634827,0.015270777,0.01776197,7.3856886e-06,0.008069291,0.0070193573,0.0076079504,0.006700379,0.0067384318,0.006791435,0.006631925,0.00660968,0.008084916,0.00702841,0.0075914715,0.00670162,0.0067179953,0.0067990203,0.006631108,0.0066266116,0.0070929565,0.009635871,0.007042321,0.00864816,0.010679307,0.009045455,0.008872061,0.009435491,0.010058411,0.00940523,0.008082086,0.008287782,0.009808603,0.011269865,0.008791609,0.007681677,0.009766409,0.011436554,0.00888197,0.00894372,0.009435435,0.009291599,0.008423372,0.009601991,0.00977613,0.009200317,0.009163629,0.007871044
4.2055904e-05,0.047332216,0.047318477,0.04733691,0.04733774,0.047303163,0.047343563,0.04734927,0.047355156,0.04732871,0.047327835,0.047324687,0.04730489,0.04737117,0.047306355,0.047349054,0.047343977,0.046361286,0.04485905,0.044002827,0.04531715,0.043859232,0.04685655,0.044820964,0.05054043,0.044573136,0.04825342,0.045628596,0.04030284,0.045713566,0.033841766,0.043656535,0.048081614,0.04915753,0.05108456,0.039010722,0.04501015,0.047711298,0.04462653,0.04255945,0.045434132,0.04851465,0.040662296,0.040587712,0.045627233,4.1693154e-05,0.01709441,0.0146558285,0.017796278,0.0148312235,0.015464165,0.015825149,0.013108544,0.014848012,0.017073233,0.014661409,0.017760765,0.0148276575,0.015487739,0.015844032,0.013143654,0.014825142,0.014732033,0.019201295,0.01364992,0.016584171,0.016223392,0.015185981,0.011578908,0.017395345,0.016433027,0.017212387,0.013542751,0.013085931,0.014817413,0.019044422,0.014316015,0.015065077,0.012665205,0.015529361,0.01819681,0.013918116,0.014354204,0.015955811,0.016925765,0.016061328,0.018484976,0.016086804,0.018484877,0.011441784
6.1575034e-10,0.21756269,0.21747518,0.21752113,0.21759838,0.21744375,0.21759523,0.21760754,0.21761508,0.21751787,0.2174626,0.217584,0.21735463,0.21764036,0.21738702,0.2176126,0.21759956,0.120117545,0.18253556,0.14444263,0.12918717,0.15138723,0.1603018,0.15725534,0.15760913,0.15054494,0.13709411,0.17895293,0.09232336,0.16190024,0.17675716,0.1527418,0.16157255,0.16526526,0.1709962,0.14298177,0.14882639,0.17552117,0.19928594,0.17235516,0.15481123,0.17059287,0.1586656,0.15225847,0.1422943,8.6992374e-10,0.9931623,0.9974411,0.9949158,0.9971295,0.99809307,0.9979575,0.996859,0.99457526,0.993125,0.997457,0.9949362,0.99712175,0.99811137,0.99795634,0.99687755,0.99457484,0.99003994,0.97108364,0.99546236,0.9816893,0.9713664,0.9744748,0.96926624,0.9864817,0.9782672,0.9856687,0.9850244,0.9383934,0.9705539,0.96087396,0.9702221,0.9623833,0.97480273,0.96991956,0.9817179,0.986799,0.96090156,0.98292094,0.9697363,0.94252276,0.97172034,0.9795429,0.97995406,0.97735924
4.5805245e-05,0.04096099,0.040938824,0.040965106,0.040963717,0.04093768,0.040968668,0.04098467,0.040987324,0.04096012,0.040956832,0.040949564,0.0409316,0.041003585,0.0409247,0.04097739,0.040974293,0.043874472,0.04014359,0.04020644,0.04105445,0.040572505,0.047709227,0.04183763,0.04657249,0.042925168,0.04618499,0.039656725,0.035820674,0.04653192,0.030621612,0.03916976,0.043968093,0.04477289,0.04646588,0.03740755,0.041103557,0.043899674,0.03980321,0.04126741,0.041059192,0.045491543,0.03853432,0.04050227,0.04326691,4.6471196e-05,0.011516384,0.010516251,0.0118073365,0.010878492,0.01093499,0.010271019,0.009131275,0.010723671,0.011519587,0.010528185,0.011767278,0.010878856,0.0109227775,0.01029975,0.009153239,0.010717396,0.010345604,0.011489025,0.009680826,0.011909144,0.01348821,0.012330534,0.009732464,0.0121858455,0.0129046645,0.013346285,0.010315014,0.0100727305,0.012162845,0.015321786,0.011740387,0.011618664,0.010515402,0.012788006,0.013476653,0.010923309,0.011313207,0.0119827995,0.012655662,0.013268503,0.014148261,0.012555206,0.013992891,0.009847888
6.7835615e-05,0.0471085,0.047073238,0.04711317,0.047107086,0.04707039,0.04711802,0.047141723,0.047145713,0.04710601,0.047099873,0.047089737,0.047061794,0.04717105,0.04705037,0.04713275,0.047128037,0.05165837,0.045753386,0.04738354,0.048856895,0.046911504,0.054832887,0.050346088,0.052923854,0.048672676,0.053044394,0.04563115,0.04325331,0.054742344,0.035412084,0.046939358,0.0515537,0.050206434,0.051281698,0.045118086,0.046790306,0.050733488,0.04560606,0.048334233,0.048816122,0.05271779,0.044958793,0.049444977,0.050736003,6.899164e-05,0.017007316,0.015078589,0.017334694,0.015496445,0.015679808,0.014577269,0.013779278,0.015888114,0.017005976,0.015097227,0.017287089,0.015491113,0.015669545,0.014619353,0.013817005,0.01587523,0.01666905,0.017971192,0.0149437925,0.0189236,0.021728227,0.020385064,0.015693866,0.019430736,0.021616498,0.021746479,0.015846461,0.017558793,0.020782135,0.024113558,0.019239431,0.019025527,0.016420906,0.020869356,0.02077351,0.018049587,0.01859749,0.019163512,0.019742483,0.02063539,0.022722699,0.019784315,0.022011023,0.017112631
