DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group1Group4,DIF_a_Group1Group5,DIF_a_Group1Group6,DIF_a_Group1Group7,DIF_a_Group1Group8,DIF_a_Group1Group9,DIF_a_Group1Group10,DIF_a_Group2Group3,DIF_a_Group2Group4,DIF_a_Group2Group5,DIF_a_Group2Group6,DIF_a_Group2Group7,DIF_a_Group2Group8,DIF_a_Group2Group9,DIF_a_Group2Group10,DIF_a_Group3Group4,DIF_a_Group3Group5,DIF_a_Group3Group6,DIF_a_Group3Group7,DIF_a_Group3Group8,DIF_a_Group3Group9,DIF_a_Group3Group10,DIF_a_Group4Group5,DIF_a_Group4Group6,DIF_a_Group4Group7,DIF_a_Group4Group8,DIF_a_Group4Group9,DIF_a_Group4Group10,DIF_a_Group5Group6,DIF_a_Group5Group7,DIF_a_Group5Group8,DIF_a_Group5Group9,DIF_a_Group5Group10,DIF_a_Group6Group7,DIF_a_Group6Group8,DIF_a_Group6Group9,DIF_a_Group6Group10,DIF_a_Group7Group8,DIF_a_Group7Group9,DIF_a_Group7Group10,DIF_a_Group8Group9,DIF_a_Group8Group10,DIF_a_Group9Group10,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group1Group4,DIF_b_Group1Group5,DIF_b_Group1Group6,DIF_b_Group1Group7,DIF_b_Group1Group8,DIF_b_Group1Group9,DIF_b_Group1Group10,DIF_b_Group2Group3,DIF_b_Group2Group4,DIF_b_Group2Group5,DIF_b_Group2Group6,DIF_b_Group2Group7,DIF_b_Group2Group8,DIF_b_Group2Group9,DIF_b_Group2Group10,DIF_b_Group3Group4,DIF_b_Group3Group5,DIF_b_Group3Group6,DIF_b_Group3Group7,DIF_b_Group3Group8,DIF_b_Group3Group9,DIF_b_Group3Group10,DIF_b_Group4Group5,DIF_b_Group4Group6,DIF_b_Group4Group7,DIF_b_Group4Group8,DIF_b_Group4Group9,DIF_b_Group4Group10,DIF_b_Group5Group6,DIF_b_Group5Group7,DIF_b_Group5Group8,DIF_b_Group5Group9,DIF_b_Group5Group10,DIF_b_Group6Group7,DIF_b_Group6Group8,DIF_b_Group6Group9,DIF_b_Group6Group10,DIF_b_Group7Group8,DIF_b_Group7Group9,DIF_b_Group7Group10,DIF_b_Group8Group9,DIF_b_Group8Group10,DIF_b_Group9Group10
0.00013136685,0.041527517,0.04149181,0.041533783,0.04152334,0.041490596,0.041536763,0.04156113,0.041563854,0.041525435,0.04151977,0.041509695,0.041481704,0.04159016,0.041469585,0.041550767,0.041547142,0.046330497,0.04114238,0.041494604,0.044805173,0.042770043,0.047409568,0.045952775,0.046443556,0.04352983,0.049393814,0.043480676,0.041055653,0.047420032,0.031830415,0.045620915,0.045183837,0.044487435,0.04615907,0.041472353,0.043036103,0.04664822,0.041661788,0.04311416,0.043992676,0.04939312,0.04126286,0.047965694,0.04607523,0.00013019737,0.014560367,0.013678073,0.01531606,0.013693173,0.014124142,0.012993456,0.012860405,0.014049643,0.01456513,0.013700492,0.015308489,0.013682043,0.014122288,0.013024195,0.012903262,0.014033463,0.014969788,0.018746397,0.014469248,0.018915564,0.020981718,0.020209476,0.014684655,0.019289145,0.021415683,0.020604778,0.015072055,0.01690075,0.021286968,0.02238955,0.017138258,0.018096559,0.015053401,0.020856125,0.019835766,0.01803292,0.017524205,0.018185886,0.018239677,0.019237464,0.0222022,0.018635947,0.021025887,0.017045692
4.1516247e-05,0.02443813,0.02441536,0.024442198,0.024433827,0.02441004,0.024445353,0.024458911,0.024461474,0.024434121,0.02443103,0.02442528,0.024404416,0.024479847,0.024398245,0.024454536,0.024451276,0.02389563,0.02248023,0.021736471,0.023604086,0.022642184,0.024063937,0.02316592,0.025397941,0.023765491,0.026859144,0.024783937,0.022304405,0.02275535,0.015993396,0.02387677,0.02426222,0.02251956,0.025359375,0.021097757,0.023357587,0.023933817,0.022582939,0.02221265,0.024169661,0.02677617,0.02170809,0.023038184,0.023305992,4.0533414e-05,0.010189592,0.009622781,0.0112628415,0.01012682,0.010086099,0.010038996,0.008747905,0.009552065,0.010181481,0.009628422,0.011252099,0.010118659,0.01010402,0.010058153,0.008785328,0.009544643,0.01055082,0.01530721,0.010674205,0.012226378,0.012183757,0.01208589,0.009351608,0.013737933,0.012655857,0.013075452,0.009882846,0.011369304,0.012246358,0.01380334,0.009699732,0.0115138395,0.009888301,0.013115683,0.013027317,0.012628288,0.011175773,0.011487406,0.011813459,0.011789539,0.014187957,0.011502127,0.013094765,0.010164036
4.992371e-05,0.039532997,0.03951748,0.039536983,0.03953423,0.039518595,0.039538756,0.039549965,0.03955231,0.03953318,0.039529946,0.03952544,0.039512135,0.03956279,0.039507817,0.039545547,0.03954211,0.045109637,0.037657414,0.039042078,0.041531,0.04007109,0.04644238,0.04489813,0.043942537,0.042389747,0.046407234,0.039835434,0.03662482,0.04746349,0.030576788,0.042025823,0.04459189,0.043906257,0.043811686,0.039798304,0.039614845,0.042046916,0.039855134,0.041083355,0.041553143,0.046151932,0.03665626,0.04245521,0.043249402,4.8283204e-05,0.012351876,0.011361899,0.012494397,0.011893421,0.011884845,0.010607861,0.0106323,0.011741725,0.01235269,0.011372954,0.012476964,0.01189541,0.011873033,0.010630319,0.010655802,0.011731677,0.012865734,0.013680055,0.011237075,0.014575585,0.0175614,0.015143496,0.013581389,0.01580229,0.017221533,0.016456254,0.012697114,0.01379581,0.016565174,0.018767228,0.015037585,0.013987295,0.01376112,0.017976265,0.016080083,0.015259373,0.014424014,0.015360674,0.014504602,0.015804073,0.01758081,0.015677616,0.01631034,0.013245941
6.204216e-05,0.041869845,0.041843068,0.041873734,0.041869354,0.04184119,0.041878216,0.041896004,0.04189916,0.041868083,0.041863244,0.0418551,0.041833848,0.041918337,0.041825578,0.0418895,0.0418847,0.045618583,0.040131558,0.041352723,0.042144496,0.041627612,0.04844033,0.044872202,0.046836402,0.04382178,0.047722526,0.04050264,0.037344452,0.04858503,0.03148491,0.04131859,0.04586166,0.045245055,0.046469368,0.03984118,0.0415609,0.04411037,0.040863737,0.042097222,0.04201297,0.0467478,0.039016955,0.04241982,0.044446584,6.1830295e-05,0.013970644,0.012655067,0.014218542,0.013228267,0.013190847,0.012124816,0.011431177,0.013176971,0.013969929,0.012665891,0.014179137,0.013226866,0.013180132,0.012155016,0.011459326,0.013170641,0.013827624,0.014905916,0.012238956,0.015316017,0.017997611,0.016045136,0.013547279,0.016218172,0.017595543,0.017412573,0.013257333,0.01405092,0.016664673,0.019926779,0.015972808,0.015093888,0.014477601,0.01777033,0.01725944,0.0153913405,0.0151304025,0.015749244,0.016114,0.017245531,0.018501986,0.016472602,0.01782856,0.013624412
9.949427e-09,0.88431484,0.88407516,0.8843022,0.8843185,0.8840191,0.8843889,0.8845225,0.8845645,0.88427997,0.8841712,0.8842312,0.8839321,0.8847008,0.8838779,0.8844981,0.88445324,0.6797212,0.7564074,0.7533643,0.6604265,0.7333009,0.7072273,0.7266162,0.7442668,0.78011656,0.7071558,0.7823008,0.49616277,0.6869665,0.8288405,0.68163514,0.71284163,0.6919944,0.7368902,0.5901971,0.74820215,0.7222798,0.7845538,0.75465405,0.6123096,0.77222526,0.764328,0.69543296,0.66312414,1.1901229e-08,0.9902199,0.9988473,0.9959574,0.9990046,0.9992195,0.998626,0.99807084,0.997906,0.9902094,0.99885935,0.995983,0.9990019,0.9992267,0.99862826,0.9980952,0.9979207,0.9970263,0.96695447,0.9972812,0.9906352,0.97766817,0.98347604,0.9857301,0.9911621,0.9904291,0.9925946,0.992249,0.91545904,0.9796374,0.9752088,0.9850071,0.9703968,0.9786563,0.9805189,0.9929,0.993553,0.9729062,0.98428595,0.9793374,0.97004896,0.9888755,0.98582906,0.9881441,0.98459417
3.820009e-07,0.9036875,0.9034858,0.9036485,0.9036574,0.90344274,0.9037114,0.9038088,0.9038428,0.9036318,0.90356255,0.9036102,0.9034109,0.9039439,0.9033395,0.9037961,0.90376705,0.7323366,0.79540026,0.8011588,0.7134483,0.7940534,0.76795495,0.8036625,0.79940945,0.8259837,0.7798506,0.82087374,0.6180553,0.7596327,0.86016226,0.74803114,0.77029276,0.73909205,0.8049801,0.701745,0.7890909,0.79964274,0.8380195,0.77335995,0.6919369,0.7701769,0.84052706,0.7624759,0.7225605,4.4533013e-07,0.98798364,0.99839985,0.99316293,0.9976563,0.99843025,0.9980927,0.996561,0.996158,0.9880244,0.99841577,0.9932124,0.9976456,0.9984364,0.9980996,0.99659115,0.99618304,0.9950112,0.95734656,0.9961404,0.98646367,0.9690066,0.97658634,0.9817144,0.9871572,0.981711,0.9887893,0.9875018,0.91600883,0.9738337,0.97354144,0.9768409,0.95382553,0.96327704,0.9756942,0.9886662,0.9903957,0.9696622,0.96879697,0.98133457,0.96624595,0.98429674,0.9789962,0.9895924,0.9774839
1.4187345e-05,0.018411364,0.01839383,0.018416101,0.018410534,0.018394832,0.018415552,0.018428968,0.018428043,0.01840996,0.01841032,0.01840511,0.018389061,0.018441739,0.01838234,0.018423816,0.018423388,0.019623214,0.020495396,0.016944675,0.01772805,0.018873053,0.019136379,0.018616172,0.022558734,0.018375125,0.0229373,0.017274288,0.017829144,0.021035992,0.013227026,0.017539868,0.020221578,0.022547247,0.020577967,0.018943496,0.020256637,0.018671919,0.019245481,0.01920744,0.018275965,0.021488322,0.015212519,0.015707703,0.021573244,1.5362897e-05,0.011480119,0.011206239,0.011722851,0.0107482625,0.010764469,0.01122227,0.009742432,0.010520032,0.011495791,0.011223187,0.011696644,0.010702846,0.010761225,0.011244675,0.009724603,0.010605969,0.009460621,0.012916484,0.010541316,0.012067407,0.0132245505,0.013883622,0.011323228,0.013882364,0.012355408,0.012120299,0.011991063,0.010738153,0.010539258,0.014940382,0.011919596,0.010537151,0.014285694,0.0135669,0.012367575,0.0121595785,0.011296356,0.012908856,0.013382722,0.014013768,0.0128705185,0.013989609,0.012341642,0.009888167
6.9197868e-06,0.031971592,0.031934384,0.0319785,0.031960435,0.031933166,0.031980924,0.032000236,0.032002985,0.031964086,0.03196293,0.031952932,0.031929534,0.03202696,0.031914607,0.03199768,0.031989668,0.032543484,0.024506364,0.022676209,0.027819477,0.03481691,0.031768937,0.03486893,0.033629693,0.03461184,0.038232114,0.03284269,0.024778357,0.028953785,0.02503175,0.03605063,0.024525065,0.02893659,0.03613043,0.030710202,0.026071899,0.033619575,0.032275338,0.031173803,0.033094555,0.03613129,0.03190935,0.035982206,0.031380046,5.6823797e-06,0.005765595,0.0075601563,0.0076946523,0.007075776,0.0074266368,0.0077662985,0.006534761,0.0070258644,0.00577992,0.0075522726,0.0077068256,0.007056289,0.0074299136,0.007753561,0.00653415,0.0070478716,0.0068735895,0.008535862,0.00942052,0.009023899,0.010000367,0.009769962,0.008954775,0.009625524,0.007803753,0.0098133795,0.0075324792,0.0073169866,0.010777553,0.0105875265,0.0064675617,0.0070331804,0.007992395,0.009109823,0.009045345,0.009290124,0.008751692,0.0070068645,0.008293274,0.0082872575,0.010151936,0.0078109098,0.010379032,0.008932028
1.01933665e-05,0.015458626,0.015452089,0.015463044,0.01545758,0.015451319,0.015462552,0.015466441,0.015466617,0.015456849,0.015455585,0.015455229,0.015448455,0.01547311,0.015445915,0.015465623,0.015464404,0.014426371,0.013393578,0.012539975,0.013726088,0.013791426,0.014148175,0.013830127,0.0154078165,0.014504083,0.016863314,0.015962575,0.013233365,0.013106385,0.009456801,0.0144953495,0.014418314,0.013291503,0.015724827,0.012152686,0.014262439,0.0140015595,0.013990926,0.012858346,0.014468114,0.01649814,0.012933626,0.012877802,0.0135517875,1.0018372e-05,0.0069741127,0.006885709,0.00790899,0.0071922597,0.0070664887,0.007449724,0.0061638933,0.006422636,0.0069553275,0.006867772,0.007912987,0.0071960106,0.0070725214,0.0074618016,0.006192069,0.006415252,0.0071819783,0.011446652,0.007741986,0.008231205,0.007793039,0.007429368,0.006308184,0.009482483,0.007910978,0.0085044615,0.00665916,0.0073275636,0.007871387,0.00937494,0.005823843,0.007164357,0.0066219214,0.008625346,0.008889924,0.0086363945,0.007416089,0.007282557,0.007845087,0.007566208,0.009419492,0.007335077,0.008652686,0.0063381447
2.7658393e-06,0.01160591,0.011604014,0.01160857,0.011608312,0.011605966,0.011609652,0.011610162,0.011613145,0.011607941,0.011609019,0.011605867,0.011604035,0.011614086,0.01160205,0.011611277,0.011610376,0.013195118,0.012118695,0.010712039,0.0120098535,0.0118044,0.012547381,0.013128725,0.012877074,0.012527795,0.014806136,0.012081389,0.0117156375,0.013373462,0.007987331,0.0139870765,0.01334589,0.014145382,0.012973255,0.014412109,0.012122211,0.011988554,0.012695304,0.012464922,0.013070549,0.013886764,0.010370915,0.011202751,0.013667078,2.6500304e-06,0.0067345942,0.0056083817,0.0062519982,0.005285005,0.0052140667,0.0054008206,0.0054449495,0.0052126977,0.006756139,0.0056160046,0.006236373,0.0052872887,0.0052035735,0.005408707,0.0054379483,0.005231064,0.00498338,0.008142001,0.005683397,0.006283956,0.007918796,0.007069846,0.006835409,0.0071838354,0.0076144002,0.006410841,0.0065234117,0.006336543,0.006987103,0.008585231,0.0061707054,0.0056279027,0.007838689,0.00850275,0.0064249705,0.006266093,0.0073606605,0.0072970428,0.006490271,0.007703979,0.007244868,0.0069759316,0.006584941,0.0061171814
