DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.53128356,0.5315485,0.48935026,0.9471626,0.94717485,0.91518867
0.15496947,0.15500389,0.13328288,0.0795444,0.07954603,0.078584924
0.13459955,0.13458529,0.11432374,0.06705445,0.067026876,0.06588883
0.3881065,0.3882755,0.36837474,0.825921,0.8261317,0.6501159
0.13215399,0.13224898,0.11867616,0.08650313,0.08656656,0.091764
0.13177393,0.13176516,0.111185476,0.073365115,0.073330104,0.0727613
0.4837081,0.48409718,0.46868306,0.8349553,0.835164,0.7782935
0.5766239,0.57658386,0.48916903,0.99455494,0.99454427,0.9882449
0.16207914,0.16214733,0.13711768,0.080739886,0.08078064,0.081880145
0.13661924,0.13660961,0.1154443,0.070079386,0.07004958,0.06866419
