DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.34347877,0.34331992,0.28626788,0.9956134,0.99560547,0.992493
0.16070141,0.16080014,0.1366496,0.07959304,0.07964301,0.08231773
0.117724225,0.11773194,0.10844121,0.04684564,0.046827346,0.04531188
0.58266664,0.5827135,0.49996984,0.9842437,0.9842287,0.9693712
0.14635232,0.1464165,0.1341231,0.076529786,0.07656156,0.0637052
0.13292247,0.13296942,0.11823955,0.049955864,0.049963214,0.04821118
0.10686978,0.106823675,0.097516045,0.043287218,0.04321576,0.0396247
0.13800573,0.13806945,0.12145748,0.056562267,0.05657634,0.05573828
0.12190767,0.121933095,0.11212767,0.049470752,0.049432088,0.043892484
0.11565123,0.115655944,0.106887035,0.04609893,0.046055216,0.042428613
