DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14276896,0.14283325,0.13017556,0.05950269,0.05950513,0.054866266
0.14241084,0.14248136,0.13081117,0.05980314,0.059812836,0.05318451
0.9893836,0.9894032,0.97088015,0.74062276,0.7403048,0.72225523
0.14779113,0.1478448,0.12900539,0.058276586,0.058290232,0.056433614
0.16065322,0.16073874,0.13647029,0.07045411,0.070493355,0.07118022
0.1602251,0.16031396,0.13613345,0.07204005,0.07207876,0.073294
0.13793188,0.1379499,0.116697185,0.08151081,0.08152705,0.087708734
0.15387748,0.1539197,0.13040446,0.08030606,0.0803278,0.080526195
0.599315,0.59924775,0.5315321,0.98461336,0.9845787,0.9760862
0.16092269,0.16100866,0.13660003,0.07131442,0.07135486,0.07222351
