DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13936338,0.13938688,0.12129764,0.088223,0.08818843,0.09435533
0.50279576,0.5028224,0.4311468,0.9865276,0.9865111,0.975343
0.11015577,0.110113144,0.09365472,0.058007292,0.057970043,0.05352766
0.1423681,0.14237006,0.12006463,0.0763298,0.07631433,0.07502422
0.13151115,0.13149601,0.111659735,0.07845294,0.078408234,0.08142774
0.13267292,0.1327237,0.12238966,0.054419585,0.05441504,0.050553057
0.4475337,0.44749054,0.38045433,0.99284804,0.99283504,0.9870637
0.13522577,0.13527566,0.11827726,0.09220935,0.09223261,0.09456415
0.11941239,0.119384855,0.10337249,0.057604812,0.057562012,0.05530934
0.10387303,0.103831574,0.089009084,0.054715537,0.0546744,0.04823815
