DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.48587355,0.48606533,0.43636933,0.79008484,0.79044086,0.71202487
0.17032294,0.17036204,0.14681116,0.1094236,0.109395675,0.10627489
0.23457043,0.234682,0.21730527,0.39670193,0.39701617,0.37985975
0.15209572,0.15212029,0.13101396,0.07786868,0.07785972,0.07666602
0.5380166,0.5380613,0.48196402,0.9587757,0.95870227,0.9431777
0.10718869,0.10714478,0.09789773,0.04291917,0.0428521,0.0394504
0.9255836,0.92563176,0.8551833,0.7666947,0.766469,0.7235697
0.8347802,0.8348253,0.73952883,0.94478345,0.9447226,0.91565573
0.50714123,0.5072153,0.4410486,0.97392446,0.9738884,0.9598914
0.11830638,0.118261755,0.098872766,0.06326154,0.063216865,0.05883744
