DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1394054,0.13945818,0.12065219,0.09326687,0.093271606,0.09961347
0.14201874,0.14205179,0.12059903,0.08607274,0.08608798,0.09317629
0.46554366,0.46540052,0.39121372,0.997905,0.9978988,0.995708
0.60039854,0.6005645,0.53457737,0.9755563,0.97551996,0.95884764
0.49212405,0.49230677,0.44912946,0.95570153,0.95574486,0.91211367
0.12837571,0.12835911,0.10842824,0.074468054,0.07443012,0.076204665
0.18488654,0.1849541,0.16007347,0.12642558,0.12640357,0.12220251
0.39038897,0.3903547,0.33452293,0.9875285,0.9875158,0.979144
0.11245191,0.112414695,0.09418128,0.07072587,0.0706985,0.06457338
0.1598482,0.1598885,0.13876429,0.1080255,0.10814807,0.10444942
