DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1241436,0.12416189,0.1144259,0.0507735,0.050757095,0.04794899
0.15401636,0.15408999,0.13118042,0.09491078,0.09494593,0.10229227
0.13407274,0.1340632,0.112373106,0.08944708,0.08942307,0.08634172
0.12567277,0.12575324,0.116444245,0.0858939,0.08592483,0.0898461
0.9705449,0.97056687,0.92263335,0.52880573,0.52829343,0.46267366
0.13280463,0.13280372,0.11297485,0.07975566,0.07973856,0.084873885
0.9546855,0.95469207,0.88989764,0.7094196,0.7087115,0.54092884
0.12592708,0.12593123,0.11353863,0.048915826,0.048894834,0.04653675
0.14979188,0.14986347,0.12976667,0.0587392,0.058761008,0.05774583
0.11482988,0.11482661,0.105011374,0.048090983,0.048034668,0.042054206
