DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11097654,0.11096439,0.10192563,0.045608085,0.045541506,0.040544998
0.12513088,0.12510361,0.1050053,0.07367713,0.07364338,0.06858888
0.14922397,0.14926855,0.12570001,0.08241606,0.0824462,0.08680716
0.12413059,0.12410112,0.10072675,0.08647821,0.08639262,0.084032
0.13088113,0.13087304,0.11046332,0.07660486,0.07659326,0.080909394
0.55048853,0.55055517,0.47780994,0.9910836,0.9910791,0.9807786
0.53060216,0.53068566,0.46142542,0.9870975,0.9870957,0.97333384
0.15946303,0.15956478,0.1367884,0.10425148,0.10429568,0.111030035
0.44013914,0.4402917,0.3904144,0.9709868,0.9709916,0.95106256
0.4144185,0.41462854,0.37470436,0.94455415,0.9445409,0.9232818
