DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.118288234,0.118299596,0.107148565,0.060811855,0.060791783,0.05148169
0.12604639,0.12608914,0.11680425,0.061060715,0.061069544,0.059450857
0.14053048,0.14052932,0.11934094,0.07253849,0.07251396,0.0711414
0.14488387,0.14487822,0.12309263,0.094330974,0.094315745,0.08993916
0.11187959,0.11182428,0.09394285,0.058810633,0.058766227,0.054455142
0.13080044,0.13078615,0.11004518,0.06972,0.06968222,0.06692188
0.96852845,0.9684812,0.89387584,0.7641397,0.7633168,0.627988
0.12605692,0.12609108,0.11655822,0.050917488,0.050900698,0.047064696
0.13523312,0.13524312,0.11556333,0.082134046,0.08212221,0.088658236
0.49317896,0.49314597,0.43119353,0.97730255,0.97728914,0.96984345
