DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14147913,0.1414708,0.12028308,0.086206414,0.08615659,0.08146868
0.9428169,0.9419562,0.8799676,1.0,1.0,1.0
0.13779093,0.13778494,0.1158942,0.074007146,0.07398014,0.07253825
0.17005078,0.17009138,0.1466004,0.113766335,0.113749444,0.10961358
0.71734625,0.717177,0.6232611,0.9974361,0.9974222,0.99470425
0.15090461,0.1509202,0.12856357,0.079466686,0.07946016,0.07816503
0.13161175,0.13160694,0.111173704,0.07727592,0.077268474,0.08194778
0.15890384,0.1589681,0.13636439,0.07281783,0.07284008,0.07222539
0.999526,0.9995268,0.9972188,0.4061089,0.40599245,0.42628503
0.15671009,0.15675053,0.13370891,0.082478546,0.08249242,0.082048066
