DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.3513753,0.35164723,0.3157251,0.40487492,0.40469953,0.38406742
0.15697235,0.15698613,0.1347466,0.100222886,0.100187905,0.09603262
0.4615567,0.46164683,0.4018262,0.9847314,0.98471576,0.973601
0.62316144,0.6231076,0.53967863,0.98463106,0.9846079,0.9744262
0.31595096,0.31629983,0.3012946,0.39078963,0.3911416,0.3663034
0.110747695,0.110721566,0.10145806,0.042546205,0.042502772,0.040015385
0.15688594,0.15693676,0.13305412,0.08101795,0.081045754,0.08150178
0.5049958,0.5051539,0.45165476,0.8738162,0.8737599,0.83950555
0.14955483,0.1496055,0.13034487,0.060861625,0.060872108,0.05895683
0.20944649,0.2095458,0.18448038,0.14592217,0.14590098,0.14371023
