DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.95506644,0.95510507,0.9124953,0.9336094,0.9335229,0.9147894
0.13345017,0.13350146,0.12303917,0.055881716,0.055880487,0.05237752
0.122901976,0.12291573,0.11128038,0.045324042,0.045314863,0.043341402
0.11548728,0.11549491,0.097971626,0.07512883,0.07512898,0.058576502
0.11781771,0.117791384,0.103767656,0.05543244,0.05537667,0.053149983
0.13420488,0.13420391,0.11331966,0.07344835,0.07343158,0.073420346
0.88325626,0.8833132,0.7994795,0.86592203,0.86586136,0.8223727
0.1264699,0.12649417,0.11654723,0.053357292,0.053345226,0.050570533
0.117383115,0.11743514,0.10133672,0.09429906,0.094359435,0.093257695
0.10776618,0.10771269,0.090293065,0.06045153,0.060406025,0.05463883
