DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1287173,0.12875986,0.111768395,0.092295885,0.09230192,0.0953524
0.113880046,0.1138708,0.10477686,0.04480602,0.044758473,0.041665394
0.10797824,0.10793758,0.09277597,0.055117477,0.055077456,0.050467603
0.87207574,0.87208647,0.7810419,0.9775329,0.9774867,0.9591955
0.14692089,0.1469443,0.12801628,0.07060734,0.07059167,0.068944775
0.112194024,0.11218699,0.10342722,0.044869255,0.04480982,0.04077898
0.1194859,0.11951334,0.10719603,0.066745244,0.066747464,0.05503083
0.10812297,0.1080727,0.09825982,0.04588997,0.045810696,0.041920755
0.15588534,0.1559579,0.13215992,0.09180647,0.09184099,0.09806392
0.7381327,0.7381593,0.6370353,0.96568274,0.96562827,0.9429249
