DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15881236,0.15888433,0.1360889,0.06756729,0.06759704,0.06701423
0.10368897,0.103652686,0.09010148,0.05226108,0.052219335,0.045933705
0.10555238,0.10552722,0.09310815,0.053020302,0.052983362,0.045562994
0.14354719,0.14353912,0.12183947,0.09308423,0.093069166,0.08861396
0.13403173,0.13402545,0.112914465,0.07366593,0.07364036,0.07294738
0.14976346,0.14986926,0.13010803,0.08826129,0.08832257,0.09183079
0.15061998,0.15065843,0.1311167,0.06988126,0.069879055,0.06851317
0.5336846,0.5338215,0.46844816,0.9739012,0.9738957,0.95288444
0.5705583,0.5706339,0.4921679,0.9766747,0.9766459,0.9596407
0.1382635,0.13829073,0.11984808,0.08757737,0.08755527,0.09412689
