DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1583718,0.15843558,0.13339993,0.08041193,0.08045711,0.08292641
0.13649662,0.13654146,0.118385695,0.09196747,0.091964036,0.09785767
0.10976111,0.10971251,0.09937643,0.048570678,0.04848717,0.044446148
0.1332027,0.13325116,0.11840438,0.050234012,0.05024179,0.048560593
0.13165493,0.13170415,0.12145562,0.05326658,0.053249337,0.048207376
0.12372088,0.12373648,0.11393695,0.050997317,0.05098115,0.048555914
0.99567163,0.9956782,0.9841021,0.39946935,0.39955533,0.4262747
0.14196105,0.14194818,0.12042688,0.08940437,0.08936761,0.08448326
0.87163717,0.87141734,0.7856753,0.99930125,0.99929595,0.9980271
0.12407014,0.124151126,0.11452523,0.083353385,0.08339261,0.090277664
