DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.45038402,0.4504534,0.39372346,0.9903908,0.99037826,0.982844
0.1621033,0.16217141,0.13797127,0.07807608,0.07811011,0.07829601
0.1531262,0.15314089,0.13134542,0.09328647,0.0932148,0.09087092
0.14453381,0.14454643,0.12206974,0.07751142,0.07751068,0.07696363
0.4708329,0.4709789,0.4173882,0.9841712,0.98415935,0.97214985
0.5287123,0.52887446,0.46691364,0.9767424,0.97672653,0.9593529
0.13993165,0.14004937,0.124273375,0.10743225,0.10750063,0.114912495
0.13035512,0.13041286,0.11304577,0.09715723,0.09717955,0.100156
0.14784561,0.14785264,0.12629381,0.08898844,0.08893945,0.085136004
0.62645,0.62642354,0.5336839,0.9936745,0.9936657,0.98539716
