DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.49263796,0.4923135,0.44568455,0.98393446,0.9839293,0.96632785
0.3781015,0.37844607,0.35249403,0.4458196,0.44606447,0.4384095
0.3522634,0.35246593,0.33666977,0.8140621,0.81439525,0.77387804
0.39920044,0.39936057,0.33467403,0.43990248,0.43966588,0.40808067
0.42418307,0.42408735,0.40039223,0.95206535,0.9520762,0.9175455
0.10671615,0.10669713,0.09283263,0.05812929,0.058100406,0.048414793
0.9907516,0.9907665,0.97077733,0.3234833,0.3235856,0.35370442
0.77874976,0.7785763,0.68589115,0.99594516,0.9959253,0.9912867
0.69875675,0.6985747,0.6130402,0.9963455,0.99633443,0.9931447
0.3698841,0.37007648,0.36033425,0.8140435,0.81430393,0.7686569
