DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12170585,0.12175192,0.10554941,0.092922,0.09295651,0.093882665
0.16418247,0.1643021,0.14039826,0.10121092,0.10126326,0.10701481
0.5428836,0.5429888,0.48170468,0.9300565,0.93000984,0.9043544
0.65095234,0.65089905,0.56473243,0.98495466,0.98492527,0.97425044
0.48267317,0.4828142,0.42435667,0.96082187,0.9607877,0.94166315
0.12951776,0.12950303,0.109494075,0.07409281,0.07404353,0.0740357
0.13396187,0.1339953,0.116830885,0.089661546,0.089644104,0.094336405
0.11032484,0.11027798,0.10029437,0.048194557,0.048116926,0.04411972
0.16354914,0.16363345,0.13796619,0.07944144,0.079495996,0.08192189
0.62574476,0.62558705,0.5268215,0.995835,0.9958234,0.9910157
