DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13688971,0.1369401,0.118729,0.093802616,0.09380603,0.09933074
0.55571353,0.5557453,0.47608605,0.9859084,0.9858936,0.9728083
0.10848777,0.10843519,0.09096455,0.06019223,0.06014524,0.054653745
0.51553404,0.515663,0.4492572,0.95972633,0.9597041,0.93596834
0.45718348,0.45701355,0.3803148,0.9949077,0.9948978,0.9904572
0.47456825,0.47467688,0.41344362,0.96664697,0.9666447,0.9439739
0.11572799,0.11575436,0.10640308,0.04586396,0.045861028,0.045946687
0.15065518,0.15074569,0.13013583,0.070236795,0.07026952,0.07124488
0.11249818,0.112483315,0.10310414,0.043137245,0.043103762,0.04073961
0.12317799,0.12314976,0.103417575,0.07507773,0.07505135,0.070042334
