DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14544994,0.14545734,0.12446539,0.07511874,0.075097,0.0739791
0.84418815,0.84394175,0.7530394,0.99925077,0.9992462,0.9980501
0.15704739,0.15713398,0.1341002,0.097817205,0.097855,0.10524858
0.16150959,0.16153151,0.13873546,0.105800174,0.10577037,0.10159822
0.6447305,0.6446804,0.5630091,0.9825699,0.9825324,0.9708715
0.11317957,0.11312432,0.095172465,0.0587749,0.058730517,0.05466167
0.11526758,0.11530211,0.10677047,0.051765632,0.05176381,0.052614536
0.26045036,0.26060727,0.2290111,0.21137837,0.21144727,0.19215849
0.14358176,0.14360063,0.12115539,0.076729536,0.07673449,0.07700624
0.116036646,0.116054185,0.10703026,0.04505655,0.04504738,0.04447554
