DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14432223,0.14443576,0.12694092,0.11675512,0.11679984,0.12307769
0.13501152,0.13501583,0.120147265,0.058667984,0.05863747,0.055955622
0.12968966,0.12968193,0.11607991,0.056464422,0.056424256,0.053441335
0.12505358,0.12513874,0.11540113,0.08645714,0.08650141,0.09389362
0.9514907,0.9515066,0.8881063,0.68687063,0.68636584,0.5634527
0.109953575,0.10994883,0.096559115,0.060726702,0.06070756,0.050050963
0.13550435,0.13560787,0.11839557,0.122119404,0.12219068,0.12379479
0.1394671,0.13949648,0.1217972,0.08947063,0.089436024,0.09540819
0.14983828,0.14989205,0.13046257,0.06033545,0.060348656,0.05853837
0.93657535,0.936575,0.89701504,0.9901386,0.99008894,0.9792092
