DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.4795377,0.47960976,0.42460525,0.9411868,0.9411891,0.92412126
0.5667552,0.56687737,0.49992645,0.9806573,0.9806638,0.95866585
0.12268496,0.12265449,0.102876656,0.07736337,0.077343285,0.07249306
0.10826462,0.10820952,0.09091168,0.058597047,0.058551278,0.053530708
0.11914309,0.1190993,0.10071397,0.060613517,0.06057998,0.057455763
0.11801977,0.1180286,0.108736664,0.04716047,0.047142576,0.045614123
0.16498758,0.16500084,0.14367041,0.106231175,0.10615416,0.10741687
0.47757328,0.47764373,0.42600784,0.94594795,0.9459485,0.93061703
0.61319834,0.6132251,0.53187424,0.97082835,0.97079104,0.95378613
0.52121705,0.52143556,0.46658346,0.5082476,0.5075903,0.46023196
