DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13673894,0.13684611,0.12062135,0.12469341,0.12476713,0.12797889
0.94011176,0.9401163,0.8748656,0.96015894,0.960072,0.9300036
0.10494995,0.1049112,0.09140532,0.050766647,0.050721496,0.04548898
0.8412414,0.84121656,0.7489707,0.9941748,0.99415296,0.98789334
0.9228552,0.92291296,0.86831754,0.9525962,0.95252466,0.9381678
0.94801176,0.9480324,0.8869322,0.7572268,0.756937,0.6981709
0.104976825,0.10493486,0.092853256,0.047431678,0.047366817,0.042834874
0.12373197,0.1237304,0.11176521,0.048492976,0.048467223,0.045992643
0.1590049,0.1591094,0.13680458,0.10712361,0.10716513,0.113519095
0.13938445,0.13943765,0.12276307,0.052715853,0.05272528,0.051007833
