DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.75596017,0.7556816,0.66830146,0.9990641,0.9990596,0.9979967
0.13031362,0.13041225,0.12087957,0.10101714,0.10107459,0.10798151
0.11979423,0.11980074,0.110357195,0.048032273,0.04801161,0.04584548
0.13677686,0.13677809,0.11542297,0.074550465,0.07453661,0.0742347
0.12790471,0.12797086,0.11105873,0.101768225,0.101804934,0.10352552
0.7104852,0.7103183,0.61904395,0.99616176,0.99615043,0.99263024
0.13072099,0.1307853,0.11340393,0.099826895,0.09985424,0.10259284
0.106987216,0.10697124,0.094132096,0.056207,0.0561797,0.04738397
0.11109687,0.1110707,0.10179519,0.04275568,0.042708546,0.040154822
0.10875725,0.10870718,0.09872103,0.04697066,0.046889607,0.042891044
