DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13042228,0.13040587,0.11059043,0.07615339,0.076092914,0.07660233
0.12600665,0.12606406,0.10944936,0.091554634,0.091633715,0.09138041
0.11544993,0.115488924,0.106973946,0.054086585,0.054087617,0.055237766
0.13786583,0.13788022,0.11900808,0.08563262,0.085608296,0.09221873
0.48438036,0.48442537,0.44430476,0.94849676,0.9485468,0.92200613
0.7470961,0.74700946,0.6513486,0.987125,0.98706275,0.974429
0.9943469,0.9943536,0.979923,0.35352632,0.3535403,0.3644954
0.90067756,0.90047246,0.816851,0.9995941,0.99959093,0.99873513
0.13359785,0.13363115,0.116478525,0.08965204,0.08963494,0.09433192
0.16458583,0.16469446,0.14027001,0.09697829,0.097021736,0.10274746
