DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1901608,0.19017261,0.15111436,0.07841744,0.07846935,0.08211184
0.96042204,0.9604389,0.90771633,0.74520475,0.74471235,0.6938892
0.1229904,0.12295474,0.103058435,0.06469414,0.06465337,0.060685024
0.9140553,0.9140617,0.838007,0.9683539,0.9682811,0.94649947
0.8885741,0.8886241,0.8245987,0.988883,0.9888518,0.9807823
0.91583174,0.9158371,0.8369605,0.9090326,0.90883964,0.86739045
0.14088948,0.14089379,0.121897735,0.07099573,0.07096255,0.06987106
0.11984085,0.11985811,0.11002835,0.049232677,0.049187027,0.043426234
0.16149057,0.16160484,0.13812408,0.092049,0.0920995,0.09658996
0.10725674,0.10724147,0.091909215,0.062013987,0.06200496,0.051052973
