DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.6190341,0.61906207,0.53436196,0.9862926,0.9862483,0.97663754
0.16209336,0.16219741,0.1377864,0.08486227,0.084915206,0.08853922
0.11811246,0.118078,0.09649976,0.08342688,0.08340571,0.07935803
0.16800237,0.16803855,0.14468212,0.11205341,0.112034455,0.107869945
0.13810465,0.13810673,0.11651746,0.0750996,0.075087,0.07465454
0.14703652,0.14704588,0.12463815,0.07781302,0.077803664,0.07631056
0.65311426,0.6530326,0.57520324,0.9880597,0.9880321,0.97956216
0.15711367,0.15713842,0.13755105,0.0988788,0.09882313,0.10325464
0.6273094,0.6272903,0.55495113,0.97727185,0.9772236,0.9630776
0.1119087,0.11186563,0.09504258,0.05889761,0.058860578,0.0546649
