DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.9510473,0.9509976,0.8658175,0.7391099,0.73805034,0.63821346
0.11911325,0.11914309,0.10855674,0.044248536,0.04425098,0.04352636
0.990702,0.99072695,0.9768975,0.95747787,0.9574397,0.9469475
0.13695945,0.1369516,0.11601705,0.07875518,0.07870809,0.07457411
0.14020541,0.14020579,0.11810234,0.07585896,0.07584182,0.074843705
0.104918234,0.10487215,0.093547694,0.046708982,0.046631828,0.041915115
0.6986039,0.69839156,0.5965266,0.9973621,0.9973524,0.99421674
0.15596847,0.15601379,0.13417508,0.079197645,0.07920696,0.0783751
0.72505695,0.724885,0.61814815,0.99819463,0.9981862,0.9957987
0.10497107,0.10492923,0.09270273,0.0475262,0.047463585,0.042882122
