DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1767001,0.17683728,0.15840676,0.1133369,0.11345201,0.08758098
0.13258502,0.13265938,0.11509319,0.105179295,0.10521518,0.10773953
0.13570103,0.13569367,0.11457918,0.07554455,0.07549775,0.07202646
0.12450256,0.12447329,0.10441444,0.072344586,0.07230871,0.06723968
0.95923656,0.9592949,0.9176211,0.8010337,0.8008983,0.7812739
0.24533315,0.24538262,0.22485985,0.5770024,0.57722634,0.5607899
0.14446598,0.14446579,0.123841636,0.08714413,0.08704903,0.08631159
0.12892559,0.12891714,0.11555373,0.05561358,0.055573415,0.05257853
0.97129846,0.9712987,0.92602664,0.8988399,0.8985038,0.84477895
0.15214573,0.15223193,0.13951357,0.07254955,0.072585486,0.061975215
