DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.7104692,0.7104507,0.61604655,0.99688536,0.9968797,0.99157
0.13784792,0.1378629,0.122489065,0.05704356,0.05702419,0.054585997
0.42964247,0.4298671,0.3917926,0.80564666,0.8057971,0.7777361
0.38662174,0.38683954,0.35097435,0.9554849,0.95550674,0.93325096
0.16391186,0.16398549,0.13887563,0.07821287,0.078254506,0.07891905
0.13657926,0.13658515,0.1151665,0.07397549,0.07396874,0.07460677
0.12601182,0.12599117,0.112924464,0.057338957,0.05728558,0.053820428
0.11445086,0.11441949,0.10006538,0.053535566,0.053483747,0.050612308
0.12335291,0.123370126,0.11361505,0.053168032,0.05315358,0.051508076
0.73085606,0.73078775,0.623789,0.99250335,0.9924852,0.9826171
