DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12745327,0.12742703,0.107026055,0.072891176,0.0728504,0.06787479
0.12136153,0.12137099,0.11176249,0.049121726,0.049102597,0.04693691
0.103617646,0.10357757,0.08912963,0.05436597,0.05432449,0.04765025
0.14641663,0.14644393,0.123594016,0.07762167,0.07763355,0.07807975
0.97504973,0.97507757,0.9510824,0.89203316,0.8915015,0.8567378
0.69000745,0.6897697,0.5924449,0.99838793,0.99838215,0.9966216
0.57332474,0.5733544,0.4945006,0.9800803,0.98003596,0.9679017
0.14923766,0.14923501,0.12752062,0.09446996,0.09443342,0.08970095
0.1107865,0.11077176,0.101960324,0.04446857,0.044405676,0.04032258
0.9473523,0.947376,0.9084914,0.9830733,0.98300976,0.9685359
