DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1903178,0.19038022,0.16517165,0.12710378,0.12727322,0.12275651
0.113015234,0.112974554,0.10282931,0.049232002,0.049163785,0.045331415
0.15133522,0.15138915,0.13150564,0.062173747,0.06218702,0.060467806
0.15376285,0.15385364,0.13211136,0.17457068,0.17489292,0.17115477
0.14040771,0.14041586,0.11979182,0.08125769,0.081173725,0.07935975
0.10435193,0.10430833,0.08874495,0.05635842,0.05631792,0.04944941
0.1501328,0.1501575,0.1272615,0.07958191,0.07958955,0.07901742
0.2134599,0.21364045,0.18964209,0.118974425,0.11913647,0.09677399
0.12723732,0.12729175,0.113293774,0.07938482,0.0794132,0.06260332
0.15810439,0.15816225,0.13366161,0.08026733,0.08030188,0.081384614
