DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11817362,0.118159845,0.10718017,0.046674225,0.046639368,0.043931838
0.5078856,0.50802195,0.4448173,0.94690996,0.9469398,0.9112827
0.17927821,0.1793112,0.15678146,0.11898201,0.11891446,0.11919295
0.6673836,0.66743517,0.5788988,0.9803899,0.98035634,0.96352464
0.40623608,0.40650025,0.37318525,0.9035855,0.90364206,0.8708948
0.10724592,0.10719109,0.08983947,0.060145654,0.060101185,0.05425272
0.14346692,0.1434698,0.121161595,0.076459914,0.07644449,0.07495364
0.11046495,0.11043667,0.10122018,0.0429982,0.0429448,0.040026773
0.107843556,0.10779137,0.09030547,0.06092543,0.06087997,0.054948002
0.6734026,0.67336696,0.5711077,0.9906655,0.9906505,0.9791891
