DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11747369,0.117495984,0.10766231,0.04349398,0.04349126,0.042722944
0.6015971,0.6015471,0.53452474,0.981455,0.98140347,0.97147757
0.10903449,0.10900684,0.09936723,0.046341952,0.046273492,0.04042848
0.16039468,0.16050339,0.13784333,0.10679893,0.106841184,0.1132447
0.11362716,0.11362122,0.10330205,0.052337106,0.052301854,0.045400247
0.12980077,0.12978764,0.10933176,0.08300708,0.082999624,0.0786608
0.13821645,0.13824682,0.11996611,0.088346355,0.08832346,0.09477668
0.116477236,0.11650934,0.10798699,0.051764425,0.051758863,0.052210864
0.6927041,0.6925229,0.6028372,0.9970287,0.9970198,0.99451417
0.14109962,0.1411377,0.123748824,0.09203611,0.09200943,0.097034976
