DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15732762,0.15738404,0.1329464,0.08003792,0.0800718,0.08118472
0.13134103,0.13132761,0.10781664,0.09089967,0.09078487,0.08795113
0.6877292,0.68765277,0.5873134,0.9910645,0.9910346,0.9825553
0.12805429,0.12810335,0.115550265,0.07473282,0.07475391,0.060982097
0.105427474,0.10537289,0.09536593,0.0459226,0.045838267,0.04090588
0.17200966,0.17209032,0.14972536,0.07438781,0.074396744,0.06624507
0.71474266,0.7143922,0.6003781,0.99971807,0.9997164,0.9992442
0.14128923,0.14134377,0.12951536,0.07267176,0.07269325,0.06084135
0.1383429,0.13844056,0.12222272,0.14001414,0.14021976,0.14412284
0.10907041,0.10902618,0.09108828,0.06432602,0.064282596,0.058023382
