DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14778192,0.14787112,0.12775621,0.10609159,0.10612804,0.11179151
0.4832801,0.48316708,0.4076452,0.9967858,0.99678093,0.99277556
0.15747355,0.1575296,0.13546343,0.07524946,0.075265065,0.07443015
0.16826773,0.1683113,0.14440696,0.11460441,0.11457948,0.11003071
0.50495994,0.50506127,0.4419135,0.9814346,0.981442,0.9619588
0.132916,0.13290682,0.111899726,0.07349959,0.073466405,0.072706
0.13956429,0.13959394,0.12358735,0.055215284,0.05520982,0.052933022
0.613213,0.6132881,0.5341129,0.9867007,0.98666537,0.9767154
0.983165,0.9830614,0.9562686,1.0,1.0,0.9999999
0.14048234,0.1404883,0.11942256,0.08058474,0.08052002,0.07782106
