DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11674375,0.11670779,0.09783041,0.07434257,0.07431548,0.06893881
0.1409557,0.14095983,0.12177003,0.07132254,0.071292356,0.07020067
0.12971978,0.12972215,0.11639937,0.05246526,0.052437436,0.049762614
0.13753878,0.13753003,0.116781585,0.069592446,0.06956612,0.06829178
0.72429544,0.7241337,0.64000994,0.99528784,0.9952697,0.990677
0.8885743,0.8883147,0.8127772,0.9999015,0.99990064,0.99969244
0.14900044,0.1490455,0.12554985,0.08290615,0.082936294,0.08746421
0.14114064,0.1412552,0.12506871,0.11532492,0.1153846,0.12232156
0.1354813,0.13555402,0.11976289,0.067706436,0.067731015,0.06842965
0.20450215,0.20459688,0.17820643,0.14438574,0.14435792,0.1403907
