DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15230641,0.15241198,0.13176438,0.08293162,0.08298516,0.08573946
0.6600789,0.6601519,0.5788232,0.99315065,0.993136,0.9857092
0.13191792,0.13196445,0.12167863,0.055203028,0.055200204,0.05183822
0.16373299,0.16385049,0.13985038,0.09561511,0.0956646,0.10081914
0.106428705,0.10639006,0.092313394,0.0521198,0.052077506,0.04721562
0.40802887,0.40790698,0.3459475,0.9952579,0.9952521,0.990468
0.14930755,0.14934114,0.13018261,0.06949189,0.06948585,0.06807196
0.1395647,0.139674,0.123905964,0.11922693,0.11928609,0.12561424
0.39113584,0.39123267,0.34524906,0.9814132,0.98139936,0.9708027
0.46206668,0.4622604,0.41492575,0.9753444,0.97533226,0.95928025
