DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1277498,0.12778974,0.11097765,0.090853766,0.09086067,0.093568616
0.114602655,0.11456424,0.09499179,0.07740885,0.07739146,0.071624644
0.13898739,0.13897464,0.11760137,0.087791316,0.08776118,0.083032265
0.17069057,0.1707109,0.14868772,0.11134934,0.11127173,0.111978695
0.49741352,0.49773306,0.47767645,0.90229166,0.9023919,0.84886533
0.13601391,0.13606562,0.1180346,0.09472442,0.094731174,0.09968106
0.24421835,0.2443363,0.21246089,0.18095583,0.18109098,0.16557355
0.117847025,0.117878675,0.10776835,0.045909107,0.04591084,0.04571151
0.4229275,0.42320037,0.3894015,0.9506201,0.95064235,0.9250478
0.10791562,0.10790018,0.09692213,0.051582847,0.051540084,0.044800825
