DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15831922,0.15843427,0.13677382,0.11139117,0.11142937,0.11737226
0.69765794,0.69752526,0.590536,0.99420387,0.9941854,0.9873454
0.74936974,0.7492176,0.65108675,0.9948352,0.99481755,0.98933196
0.13109909,0.13109191,0.11067353,0.07275248,0.07272962,0.0728397
0.74885124,0.74858356,0.6420923,0.9991434,0.9991389,0.9978482
0.16239306,0.16246045,0.13765243,0.080550775,0.08058903,0.08128366
0.12380657,0.12382433,0.1141369,0.050360754,0.05034379,0.047508493
0.13629913,0.13635027,0.11826399,0.09431069,0.094316065,0.09949319
0.15915586,0.15922163,0.13407762,0.08039727,0.08044401,0.08284662
0.72379595,0.7236652,0.6294414,0.9920147,0.9919872,0.9845619
