DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.432123,0.432163,0.3762401,0.9814558,0.98141855,0.9729168
0.99630064,0.9963008,0.98996675,0.9893752,0.98925835,0.97488534
0.16374944,0.16382632,0.1382938,0.07974103,0.079789534,0.08131703
0.12792332,0.12790269,0.10698616,0.08560479,0.08559238,0.08206553
0.11358935,0.11355199,0.09501823,0.07266213,0.07263625,0.06670527
0.97348696,0.9734554,0.9018612,0.5430579,0.54272425,0.34455985
0.16064106,0.16070601,0.13729402,0.07701982,0.07704787,0.07684027
0.124417655,0.12447698,0.11246515,0.073476404,0.07351521,0.08010493
0.95247734,0.9525264,0.89939296,0.7684019,0.7681865,0.7294542
0.11729739,0.11731123,0.108162224,0.04705598,0.04704209,0.046172965
