DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14697304,0.14707196,0.128113,0.08286588,0.08291577,0.08564908
0.1634802,0.1635712,0.1382025,0.08727362,0.087322325,0.091315806
0.15062934,0.15070689,0.13019845,0.060253672,0.06027753,0.05959458
0.11262529,0.1126937,0.09588883,0.0964049,0.096531585,0.09206439
0.1420681,0.14211605,0.12206731,0.08958036,0.08958967,0.09719061
0.7841852,0.78400177,0.6947043,0.99692744,0.9969112,0.9931587
0.13598324,0.13598657,0.1155786,0.07682972,0.07675589,0.07496905
0.14836738,0.14840439,0.13028342,0.09381061,0.093769714,0.0994948
0.7582344,0.75812095,0.6573736,0.9964507,0.9964287,0.99265826
0.30628195,0.3061763,0.26134643,0.28871143,0.28830144,0.21600217
