DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12361802,0.12366267,0.10721722,0.09237249,0.092399195,0.09390001
0.24435066,0.24455419,0.23113832,0.3614803,0.3617038,0.34578454
0.16186261,0.16187088,0.14078288,0.10362359,0.10354382,0.10493885
0.10990471,0.10986261,0.0918839,0.065783255,0.06574228,0.059477855
0.13828243,0.13826594,0.11867358,0.08498313,0.084902145,0.086208105
0.39001173,0.3900852,0.3428343,0.98360956,0.98358864,0.97510314
0.36551386,0.3657426,0.33296496,0.937547,0.9374848,0.9221267
0.1908766,0.19096497,0.16899142,0.12958878,0.1296308,0.13208088
0.50088143,0.5011574,0.4573485,0.9242064,0.92420363,0.8920628
0.48075026,0.48096094,0.43129396,0.96895003,0.9689554,0.94664234
