DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15635945,0.15638469,0.1336013,0.10579835,0.10579245,0.10198247
0.1471766,0.14717062,0.12554114,0.09293917,0.0929012,0.088076755
0.11769531,0.11771985,0.10413924,0.069815256,0.069818415,0.056017846
0.13801584,0.13802253,0.12201514,0.06288193,0.06285129,0.06027011
0.1194307,0.11948877,0.10947876,0.06454286,0.06456551,0.067365825
0.427043,0.4270579,0.37073937,0.9804229,0.9803721,0.97323006
0.1277026,0.12767984,0.10730044,0.06834148,0.068303086,0.0644043
0.14070392,0.14070909,0.12025824,0.08238594,0.082297996,0.080946915
0.82223314,0.8219808,0.7334297,0.9993406,0.9993369,0.99837905
0.10752119,0.10747729,0.09021545,0.064089246,0.06406991,0.055919725
