DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.53441364,0.5345213,0.46449342,0.97845757,0.97842765,0.96378154
0.1320353,0.13201463,0.11111449,0.08042131,0.080383316,0.07541977
0.13524236,0.135241,0.119740404,0.062442727,0.06240468,0.05952933
0.56822896,0.56832415,0.49231237,0.96519464,0.9651885,0.93823516
0.12376687,0.123800874,0.114644706,0.058355074,0.058353085,0.05722399
0.51243764,0.5124475,0.43733338,0.9868043,0.98679256,0.9748197
0.45918527,0.45923406,0.3963315,0.98432845,0.98431146,0.97307265
0.13348392,0.13348605,0.11237959,0.07450842,0.07450618,0.077096075
0.11085432,0.110812984,0.09952282,0.050269842,0.05018991,0.04635858
0.15661533,0.1566786,0.13496545,0.06823039,0.06824988,0.0672811
