DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13209473,0.13214591,0.11749519,0.05084821,0.050857395,0.04950529
0.1464222,0.14652665,0.12736122,0.11663837,0.11667498,0.121679276
0.14231214,0.1423176,0.122543015,0.072639026,0.07261271,0.071545094
0.10514888,0.10510282,0.08917476,0.056660276,0.056618206,0.05050675
0.12876113,0.12882759,0.111795254,0.1016676,0.10170272,0.10371807
0.84038484,0.8401303,0.75109464,0.99949545,0.99949247,0.9986944
0.16197081,0.16203752,0.13784952,0.07924678,0.07928053,0.079485364
0.7294923,0.7292741,0.6427336,0.9977998,0.9977918,0.9955963
0.99686277,0.996868,0.9878665,0.47163287,0.47159615,0.49476463
0.70618105,0.70600915,0.62597746,0.99549913,0.99547875,0.9915059
