DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.47163066,0.4717362,0.42276263,0.9306507,0.930663,0.91216457
0.7571493,0.75694937,0.6646098,0.9970103,0.99699783,0.99372774
0.14816914,0.14818716,0.1254009,0.10059693,0.10057227,0.09714079
0.12429912,0.12426239,0.10402162,0.063242376,0.06320823,0.060132336
0.10692104,0.106881306,0.093933575,0.048721313,0.048664086,0.044373266
0.11922232,0.11925056,0.1086315,0.043885667,0.043887567,0.04302617
0.14326453,0.14327809,0.12509574,0.089057684,0.089007206,0.09496047
0.6534493,0.65331614,0.5736039,0.9928004,0.992784,0.987464
0.996111,0.9961152,0.9857986,0.56702644,0.56673366,0.5698865
0.122189485,0.12219828,0.11065525,0.04545178,0.04543858,0.04335421
