DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15300664,0.15302989,0.13394628,0.09559681,0.0955402,0.10079002
0.10494883,0.104909435,0.090628915,0.052879654,0.052838016,0.0475524
0.11119737,0.11116154,0.09782865,0.050830822,0.050769772,0.047450982
0.14052004,0.14051163,0.11899552,0.091325745,0.091316916,0.08699642
0.14634207,0.14634956,0.12450568,0.07645433,0.07643863,0.07510679
0.15064716,0.15074508,0.1303233,0.10979798,0.10983671,0.115391016
0.13428666,0.13429436,0.1197945,0.05555617,0.05553088,0.05292352
0.5644427,0.5645906,0.49727052,0.97193396,0.9719177,0.9515588
0.5687659,0.56897426,0.5112401,0.943148,0.9431469,0.9114739
0.13586344,0.13587765,0.11540783,0.08148672,0.08149096,0.08803999
