DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1589002,0.15895484,0.13514002,0.08245043,0.08247857,0.082810804
0.10567561,0.105639614,0.085855156,0.07100862,0.07098773,0.06145102
0.7111899,0.7110703,0.60968333,0.99506223,0.9950417,0.9898432
0.15458561,0.15468965,0.13366316,0.111065984,0.11110568,0.11683359
0.15419696,0.15423782,0.13085833,0.08061999,0.0806397,0.08063999
0.14551176,0.14552142,0.12294847,0.07779464,0.07779084,0.07677616
0.12843588,0.1284195,0.10847924,0.07456314,0.07452596,0.076411545
0.8988511,0.89890254,0.83543307,0.97958815,0.9795487,0.97000647
0.20722948,0.20733994,0.18367253,0.1463172,0.14631931,0.14579388
0.15940349,0.15948015,0.13621241,0.06666616,0.06670191,0.06631144
