DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11631291,0.11626092,0.09756805,0.0597926,0.059749283,0.056134656
0.4834254,0.48357818,0.44076234,0.90967435,0.9096685,0.8856689
0.11851869,0.11854884,0.10821706,0.044721052,0.044722807,0.04421926
0.71352035,0.7133028,0.6268837,0.99775684,0.99774927,0.99564576
0.1350423,0.13503517,0.113151334,0.09054605,0.09051903,0.087510444
0.15665469,0.15671754,0.13503234,0.068797424,0.06881616,0.06785197
0.1272369,0.12732618,0.118076555,0.09211136,0.09215098,0.09774957
0.10727014,0.10722887,0.09190201,0.05554221,0.05550294,0.050722666
0.98250407,0.9825192,0.9577304,0.9081142,0.90799683,0.87675667
0.6499037,0.649851,0.5647958,0.9832667,0.98323107,0.97166836
