DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15497777,0.15504561,0.13094363,0.08796249,0.0879964,0.09344431
0.13143721,0.1314875,0.1194,0.06969185,0.069716096,0.06530737
0.48603857,0.4859378,0.40812656,0.9953715,0.995365,0.9901568
0.10726325,0.10721208,0.08963652,0.061852846,0.061812613,0.055217057
0.15636946,0.15638524,0.13415277,0.09806159,0.09802629,0.094204724
0.1377953,0.13786809,0.11936501,0.10315195,0.10317973,0.10721951
0.56098837,0.56113166,0.49563003,0.9880253,0.98800635,0.97763455
0.6221958,0.6221989,0.5313389,0.99092054,0.9909082,0.9804659
0.45879057,0.45872024,0.39092693,0.9911123,0.9910902,0.98575175
0.14091492,0.14094327,0.11941542,0.08417202,0.08418817,0.09095164
