DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.5088692,0.50894845,0.4673833,0.9268367,0.9268497,0.8808524
0.67584735,0.6757274,0.51495147,0.26072502,0.2604897,0.19399421
0.48536012,0.48537472,0.4221571,0.9801232,0.9800882,0.97058934
0.121637166,0.12166277,0.11252741,0.05500318,0.054994047,0.054125782
0.10871427,0.108673014,0.09294429,0.06018624,0.060144417,0.05548574
0.9152425,0.9153004,0.8646539,0.98804474,0.98802114,0.982593
0.9967695,0.99677604,0.98918927,0.860981,0.8604905,0.8347135
0.13763966,0.13763864,0.11573678,0.09224402,0.09222575,0.089180954
0.8949647,0.8949603,0.8036755,0.97137725,0.97131705,0.9467899
0.4241764,0.42437854,0.4033723,0.8319087,0.8320973,0.7778356
