DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14741537,0.14753547,0.12910083,0.11137545,0.111426875,0.11821405
0.16332614,0.16339706,0.13848862,0.07916897,0.079208575,0.07982379
0.13403668,0.13408677,0.12301428,0.054921884,0.054910623,0.048871845
0.13548334,0.1354725,0.11582952,0.08087354,0.0807926,0.08074239
0.735574,0.73528695,0.6256481,0.9994137,0.9994105,0.9984898
0.14893386,0.14893489,0.12691118,0.09800374,0.0979883,0.09368891
0.6642313,0.66397834,0.56020457,0.99843776,0.9984319,0.9963925
0.6150978,0.6151021,0.52769357,0.9894347,0.9894017,0.9813016
0.11670175,0.116675586,0.10356349,0.05452735,0.054463055,0.051766053
0.69621354,0.69605863,0.6079615,0.9955552,0.9955424,0.9917223
