DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.6377022,0.6378064,0.5615464,0.9849346,0.9849321,0.9668372
0.6597685,0.65979266,0.5884723,0.98712504,0.9871291,0.9619756
0.1087086,0.10867746,0.09140022,0.0682118,0.06820314,0.057155725
0.1855558,0.18560773,0.16134624,0.12166463,0.1216068,0.11941063
0.15922077,0.15927577,0.13602388,0.08220654,0.08223054,0.081987716
0.15466426,0.15476575,0.13314603,0.07636372,0.07640802,0.078466825
0.16368227,0.16378188,0.13875225,0.08746434,0.087514766,0.091552325
0.12291886,0.122996055,0.11320478,0.0793687,0.07940908,0.08590608
0.1327436,0.13273054,0.11130898,0.08842318,0.08840415,0.08517031
0.16305403,0.16316585,0.13956834,0.10421552,0.10426342,0.1106355
