DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13543011,0.13541913,0.11399308,0.07049857,0.07046463,0.0689555
0.45471662,0.4547226,0.38955054,0.98742497,0.987416,0.9768446
0.104988195,0.10494825,0.08914155,0.058226038,0.05819222,0.050348874
0.16434126,0.16446054,0.14045717,0.100177564,0.100229345,0.10590352
0.1634892,0.16356096,0.13843358,0.07964765,0.07968949,0.080518655
0.5105647,0.51065934,0.4470874,0.9909154,0.9909065,0.98218477
0.71475106,0.71481305,0.63179207,0.9920481,0.9920376,0.98119503
0.10507214,0.10502308,0.09529982,0.044693083,0.04461349,0.039319087
0.123900905,0.12392516,0.11431961,0.055182103,0.055172063,0.05371415
0.46673927,0.46696338,0.4206103,0.9536554,0.953682,0.92353183
