DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15092738,0.1509623,0.13102214,0.072711244,0.07270601,0.071610555
0.13081712,0.13086535,0.1207713,0.0524932,0.05247845,0.048070338
0.1300583,0.13003711,0.10955543,0.074070886,0.07402881,0.06922726
0.17094962,0.17100924,0.14962532,0.11277648,0.11288508,0.112407215
0.10566318,0.10560921,0.088668175,0.06044864,0.060407504,0.0537257
0.36970794,0.3696945,0.3196346,0.98731077,0.98729736,0.97958785
0.18145826,0.18150988,0.15961023,0.120386794,0.12036049,0.121713944
0.122669496,0.12272698,0.110814944,0.06150682,0.061527986,0.06263021
0.15090798,0.15095372,0.13142052,0.066011146,0.06601544,0.064349756
0.5459778,0.54611444,0.48185897,0.9877473,0.9877355,0.976372
