DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12974958,0.12980118,0.11321118,0.09124436,0.091294,0.09254396
0.13431038,0.13441163,0.12032214,0.12998858,0.13014556,0.13523203
0.1457639,0.14577436,0.12317923,0.07793922,0.0779366,0.07696439
0.49652386,0.49672496,0.44495645,0.971327,0.97129405,0.9550114
0.11749234,0.11749987,0.10766605,0.048708912,0.04865727,0.042797744
0.16243152,0.16244966,0.14192252,0.103538714,0.10347289,0.10599793
0.16331872,0.1633587,0.14335889,0.103921056,0.10389001,0.10820067
0.13901564,0.13904816,0.121560074,0.09008137,0.09005145,0.09567346
0.58538693,0.58541423,0.51177514,0.9974293,0.9974215,0.9941828
0.115496024,0.11551728,0.106482856,0.045386676,0.04538018,0.045237336
