DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.45183375,0.45204875,0.407015,0.9258846,0.9258478,0.9024302
0.14983949,0.1498812,0.1263133,0.07827776,0.078302376,0.07957938
0.10678401,0.10674757,0.0976915,0.044212822,0.04413783,0.039734658
0.15926653,0.15938333,0.13742308,0.11012043,0.110161744,0.11611839
0.12618779,0.12617365,0.111227795,0.060580812,0.06052259,0.05816148
0.16971284,0.16977398,0.1493188,0.11051829,0.110584125,0.11265924
0.11110006,0.1110452,0.093441196,0.058171257,0.058126245,0.053778224
0.10879743,0.10875564,0.09938544,0.043735255,0.043673992,0.040308595
0.97525597,0.97525555,0.9305497,0.8514986,0.85103905,0.7155077
0.1785177,0.17857154,0.15712696,0.11729271,0.117282584,0.11944946
